4.63829,0.11266
4.655,0.10715
4.6717,0.10006
4.6884,0.10817
4.7051,0.10643
4.72181,0.10889
4.73851,0.10382
4.75521,0.10846
4.77191,0.10802
4.78872,0.10773
4.80542,0.10209
4.82212,0.11932
4.83882,0.10469
4.85553,0.10875
4.87223,0.10701
4.88893,0.10643
4.90563,0.10093
4.92234,0.10744
4.93914,0.11323
4.95584,0.11048
4.97254,0.10107
4.98925,0.11048
5.00595,0.11323
5.02265,0.1115
5.03935,0.10961
5.05606,0.10947
5.07276,0.11468
5.08956,0.10802
5.10626,0.10657
5.12297,0.11381
5.13967,0.11309
5.15637,0.11425
5.17307,0.11034
5.18978,0.10614
5.20648,0.10657
5.22328,0.11657
5.23998,0.11309
5.25669,0.11483
5.27339,0.1183
5.29009,0.11642
5.3068,0.11657
5.3235,0.11642
5.3402,0.11903
5.3569,0.11874
5.37371,0.11106
5.39041,0.12019
5.40711,0.11425
5.42381,0.11439
5.44052,0.11758
5.45722,0.11106
5.47392,0.11266
5.49063,0.11613
5.50733,0.11526
5.52413,0.11338
5.54083,0.11801
5.55754,0.11193
5.57424,0.11657
5.59094,0.11888
5.60765,0.11077
5.62435,0.11077
5.64105,0.11295
5.65775,0.11613
5.67456,0.11917
5.69126,0.11352
5.70796,0.11266
5.72467,0.11975
5.74137,0.11439
5.75807,0.12033
5.77478,0.11859
5.79148,0.10701
5.80818,0.11468
5.82498,0.11063
5.84169,0.11295
5.85839,0.11295
5.87509,0.11077
5.8918,0.11801
5.9085,0.11381
5.9252,0.11425
5.9419,0.11816
5.95861,0.11352
5.97541,0.11512
5.99211,0.10918
6.00882,0.10527
6.02552,0.11309
6.04222,0.11512
6.05893,0.11425
6.07563,0.11425
6.09233,0.11237
6.10904,0.11859
6.12584,0.11859
6.14254,0.11034
6.15924,0.11743
6.17595,0.11179
6.19265,0.1157
6.20935,0.1128
6.22606,0.11657
6.24276,0.10715
6.25946,0.11063
6.27627,0.11367
6.29297,0.10947
6.30967,0.11801
6.32638,0.11787
6.34308,0.1073
6.35978,0.10846
6.37649,0.11512
6.39319,0.11729
6.40999,0.11266
6.4267,0.11888
6.4434,0.11526
6.4601,0.11743
6.47681,0.11323
6.49351,0.10976
6.51021,0.10918
6.52692,0.1073
6.54362,0.11251
6.56042,0.10324
6.57713,0.1086
6.59383,0.10701
6.61053,0.10773
6.62724,0.10469
6.64394,0.10324
6.66064,0.09644
6.67735,0.09991
6.69405,0.10628
6.71085,0.1018
6.72756,0.10122
6.74426,0.09789
6.76096,0.09977
6.77767,0.10266
6.79437,0.09861
6.81107,0.10194
6.82778,0.10397
6.84448,0.10281
6.86128,0.0976
6.87799,0.1018
6.89469,0.09658
6.91139,0.09644
6.9281,0.08992
6.9448,0.09991
6.9615,0.09224
6.97821,0.096
6.99491,0.09209
7.01171,0.0934
7.02842,0.08818
7.04512,0.08978
7.06183,0.09021
7.07853,0.09369
7.09523,0.08572
7.11194,0.08384
7.12864,0.08847
7.14534,0.09238
7.16215,0.09108
7.17885,0.08934
7.19555,0.08036
7.21226,0.08167
7.22896,0.08746
7.24567,0.08283
7.26237,0.09238
7.27907,0.08384
7.29578,0.07906
7.31258,0.07964
7.32928,0.08978
7.34599,0.08123
7.36269,0.08109
7.37939,0.07848
7.3961,0.08283
7.4128,0.08094
7.42951,0.07747
7.44621,0.0753
7.46301,0.07124
7.47972,0.07703
7.49642,0.07298
7.51312,0.07631
7.52983,0.07226
7.54653,0.07602
7.56324,0.07689
7.57994,0.07284
7.59674,0.07182
7.61345,0.07284
7.63015,0.06965
7.64686,0.06994
7.66356,0.06979
7.68026,0.06979
7.69697,0.06646
7.71367,0.0695
7.73037,0.06545
7.74718,0.06661
7.76388,0.06502
7.78059,0.06661
7.79729,0.06371
7.81399,0.06574
7.8307,0.05763
7.8474,0.05951
7.86411,0.0627
7.88081,0.05749
7.89761,0.06169
7.91432,0.06241
7.93102,0.05589
7.94773,0.06212
7.96443,0.05937
7.98113,0.05763
7.99784,0.05314
8.01454,0.05546
8.03125,0.0598
8.04805,0.06313
8.06475,0.05618
8.08146,0.05734
8.09816,0.05633
8.11487,0.05662
8.13157,0.05198
8.14827,0.05488
8.16498,0.05546
8.18168,0.05705
8.19849,0.05459
8.21519,0.0572
8.23189,0.0488
8.2486,0.05517
8.2653,0.05111
8.28201,0.04807
8.29871,0.05126
8.31542,0.05155
8.33212,0.05242
8.34892,0.04981
8.36563,0.053
8.38233,0.04952
8.39904,0.04836
8.41574,0.05198
8.43244,0.05184
8.44915,0.04663
8.46585,0.04648
8.48256,0.04865
8.49936,0.0488
8.51607,0.04301
8.53277,0.04605
8.54947,0.04547
8.56618,0.04431
8.58288,0.04344
8.59959,0.04518
8.61629,0.04648
8.633,0.04301
8.6498,0.04416
8.6665,0.03663
8.68321,0.0459
8.69991,0.04373
8.71662,0.0433
8.73332,0.04286
8.75003,0.04532
8.76673,0.0404
8.78353,0.04141
8.80024,0.04387
8.81694,0.03808
8.83365,0.04156
8.85035,0.04243
8.86706,0.04503
8.88376,0.0362
8.90047,0.04141
8.91717,0.04416
8.93397,0.04011
8.95068,0.04083
8.96738,0.04214
8.98409,0.03939
9.00079,0.03982
9.0175,0.03939
9.0342,0.04286
9.05091,0.0391
9.06761,0.03475
9.08441,0.03663
9.10112,0.04141
9.11782,0.04344
9.13453,0.03533
9.15123,0.04112
9.16794,0.03519
9.18464,0.03866
9.20135,0.03461
9.21805,0.03461
9.23486,0.03924
9.25156,0.03837
9.26827,0.03678
9.28497,0.0349
9.30167,0.02968
9.31838,0.03939
9.33508,0.03678
9.35179,0.03765
9.36849,0.03808
9.3853,0.03273
9.402,0.03707
9.41871,0.0362
9.43541,0.03562
9.45212,0.03345
9.46882,0.03403
9.48553,0.03591
9.50223,0.03953
9.51894,0.03823
9.53574,0.03721
9.55244,0.03866
9.56915,0.03606
9.58585,0.03504
9.60256,0.03606
9.61926,0.03142
9.63597,0.03794
