[nm]	norm A
527.5	0.076836897
528	0.076183363
528.5	0.075529829
529	0.074876295
529.5	0.074222762
530	0.07366259
530.5	0.073009056
531	0.072448884
531.5	0.071888713
532	0.071328541
532.5	0.070675007
533	0.070114835
533.5	0.069554663
534	0.068994492
534.5	0.06843432
535	0.067874148
535.5	0.067313976
536	0.066753805
536.5	0.066286995
537	0.065726823
537.5	0.065166651
538	0.064699841
538.5	0.064233031
539	0.06367286
539.5	0.06320605
540	0.06273924
540.5	0.06227243
541	0.061712258
541.5	0.061245449
542	0.060778639
542.5	0.060311829
543	0.059938381
543.5	0.059471571
544	0.059004761
544.5	0.058537952
545	0.058164504
545.5	0.057791056
546	0.057324246
546.5	0.056950798
547	0.056483988
547.5	0.056110541
548	0.055737093
548.5	0.055270283
549	0.054896835
549.5	0.054523387
550	0.054149939
550.5	0.053683129
551	0.053309682
551.5	0.052936234
552	0.052656148
552.5	0.0522827
553	0.051909252
553.5	0.051535804
554	0.051162356
554.5	0.050788909
555	0.050508823
555.5	0.050135375
556	0.049761927
556.5	0.049481841
557	0.049201755
557.5	0.048828307
558	0.048548221
558.5	0.048174774
559	0.047894688
559.5	0.04752124
560	0.047241154
560.5	0.046961068
561	0.046680982
561.5	0.046307534
562	0.046027448
562.5	0.045747363
563	0.045467277
563.5	0.045187191
564	0.044907105
564.5	0.044627019
565	0.044346933
565.5	0.044066847
566	0.043786761
566.5	0.043506675
567	0.043226589
567.5	0.042946504
568	0.04275978
568.5	0.042479694
569	0.042199608
569.5	0.041919522
570	0.041639436
570.5	0.041452712
571	0.041172626
571.5	0.04089254
572	0.040705816
572.5	0.040425731
573	0.040239007
573.5	0.039958921
574	0.039772197
574.5	0.039492111
575	0.039305387
575.5	0.039025301
576	0.038838577
576.5	0.038651853
577	0.038371767
577.5	0.038091681
578	0.037904958
578.5	0.037718234
579	0.03753151
579.5	0.037251424
580	0.0370647
580.5	0.036877976
581	0.036691252
581.5	0.036504528
582	0.036224442
582.5	0.036037718
583	0.035850994
583.5	0.03566427
584	0.035477546
584.5	0.035290823
585	0.035104099
585.5	0.034917375
586	0.034730651
586.5	0.034543927
587	0.034357203
587.5	0.034170479
588	0.033983755
588.5	0.033797031
589	0.033610307
589.5	0.033423583
590	0.033236859
590.5	0.033143497
591	0.032956773
591.5	0.032770049
592	0.032583326
592.5	0.032489964
593	0.03230324
593.5	0.032116516
594	0.031929792
594.5	0.031743068
595	0.031649706
