[nm];[A];
;Probe 1;
350,00;0,3428
350,50;0,3469
351,00;0,3510
351,50;0,3548
352,00;0,3588
352,50;0,3631
353,00;0,3673
353,50;0,3714
354,00;0,3765
354,50;0,3808
355,00;0,3854
355,50;0,3897
356,00;0,3951
356,50;0,3997
357,00;0,4050
357,50;0,4100
358,00;0,4150
358,50;0,4203
359,00;0,4254
359,50;0,4311
360,00;0,4366
360,50;0,4420
361,00;0,4479
361,50;0,4533
362,00;0,4589
362,50;0,4648
363,00;0,4704
363,50;0,4766
364,00;0,4827
364,50;0,4885
365,00;0,4949
365,50;0,5013
366,00;0,5076
366,50;0,5143
367,00;0,5214
367,50;0,5277
368,00;0,5345
368,50;0,5413
369,00;0,5484
369,50;0,5563
370,00;0,5626
370,50;0,5707
371,00;0,5784
371,50;0,5866
372,00;0,5940
372,50;0,6022
373,00;0,6107
373,50;0,6190
374,00;0,6272
374,50;0,6360
375,00;0,6449
375,50;0,6534
376,00;0,6624
376,50;0,6714
377,00;0,6806
377,50;0,6896
378,00;0,6993
378,50;0,7088
379,00;0,7180
379,50;0,7277
380,00;0,7372
380,50;0,7475
381,00;0,7568
381,50;0,7665
382,00;0,7771
382,50;0,7871
383,00;0,7963
383,50;0,8068
384,00;0,8167
384,50;0,8267
385,00;0,8366
385,50;0,8462
386,00;0,8557
386,50;0,8652
387,00;0,8749
387,50;0,8835
388,00;0,8930
388,50;0,9014
389,00;0,9100
389,50;0,9183
390,00;0,9262
390,50;0,9335
391,00;0,9407
391,50;0,9473
392,00;0,9541
392,50;0,9594
393,00;0,9650
393,50;0,9695
394,00;0,9740
394,50;0,9775
395,00;0,9804
395,50;0,9832
396,00;0,9854
396,50;0,9867
397,00;0,9871
397,50;0,9876
398,00;0,9868
398,50;0,9858
399,00;0,9839
399,50;0,9819
400,00;0,9795
400,50;0,9756
401,00;0,9717
401,50;0,9676
402,00;0,9628
402,50;0,9578
403,00;0,9527
403,50;0,9470
404,00;0,9407
404,50;0,9342
405,00;0,9280
405,50;0,9209
406,00;0,9144
406,50;0,9073
407,00;0,9001
407,50;0,8925
408,00;0,8850
408,50;0,8778
409,00;0,8706
409,50;0,8628
410,00;0,8552
410,50;0,8474
411,00;0,8394
411,50;0,8318
412,00;0,8236
412,50;0,8161
413,00;0,8081
413,50;0,8006
414,00;0,7924
414,50;0,7849
415,00;0,7772
415,50;0,7691
416,00;0,7615
416,50;0,7537
417,00;0,7458
417,50;0,7383
418,00;0,7303
418,50;0,7229
419,00;0,7154
419,50;0,7077
420,00;0,7000
420,50;0,6926
421,00;0,6854
421,50;0,6779
422,00;0,6705
422,50;0,6633
423,00;0,6561
423,50;0,6492
424,00;0,6419
424,50;0,6352
425,00;0,6284
425,50;0,6217
426,00;0,6151
426,50;0,6086
427,00;0,6023
427,50;0,5959
428,00;0,5899
428,50;0,5838
429,00;0,5779
429,50;0,5723
430,00;0,5665
430,50;0,5609
431,00;0,5556
431,50;0,5500
432,00;0,5451
432,50;0,5399
433,00;0,5349
433,50;0,5299
434,00;0,5251
434,50;0,5204
435,00;0,5158
435,50;0,5111
436,00;0,5067
436,50;0,5021
437,00;0,4980
437,50;0,4935
438,00;0,4895
438,50;0,4855
439,00;0,4815
439,50;0,4775
440,00;0,4739
440,50;0,4701
441,00;0,4665
441,50;0,4630
442,00;0,4597
442,50;0,4564
443,00;0,4532
443,50;0,4503
444,00;0,4472
444,50;0,4445
445,00;0,4417
445,50;0,4391
446,00;0,4365
446,50;0,4341
447,00;0,4319
447,50;0,4297
448,00;0,4274
448,50;0,4255
449,00;0,4236
449,50;0,4218
450,00;0,4201
450,50;0,4184
451,00;0,4169
451,50;0,4154
452,00;0,4141
452,50;0,4128
453,00;0,4117
453,50;0,4106
454,00;0,4095
454,50;0,4086
455,00;0,4077
455,50;0,4070
456,00;0,4063
456,50;0,4056
457,00;0,4050
457,50;0,4044
458,00;0,4040
458,50;0,4036
459,00;0,4032
459,50;0,4028
460,00;0,4024
460,50;0,4024
461,00;0,4021
461,50;0,4021
462,00;0,4018
462,50;0,4017
463,00;0,4015
463,50;0,4016
464,00;0,4013
464,50;0,4016
465,00;0,4015
465,50;0,4015
466,00;0,4016
466,50;0,4014
467,00;0,4017
467,50;0,4016
468,00;0,4018
468,50;0,4020
469,00;0,4022
469,50;0,4022
470,00;0,4022
470,50;0,4024
471,00;0,4025
471,50;0,4026
472,00;0,4029
472,50;0,4030
473,00;0,4031
473,50;0,4034
474,00;0,4036
474,50;0,4037
475,00;0,4040
475,50;0,4042
476,00;0,4045
476,50;0,4048
477,00;0,4050
477,50;0,4054
478,00;0,4057
478,50;0,4061
479,00;0,4065
479,50;0,4068
480,00;0,4073
480,50;0,4077
481,00;0,4083
481,50;0,4088
482,00;0,4093
482,50;0,4099
483,00;0,4105
483,50;0,4111
484,00;0,4119
484,50;0,4127
485,00;0,4135
485,50;0,4143
486,00;0,4152
486,50;0,4161
487,00;0,4170
487,50;0,4180
488,00;0,4190
488,50;0,4202
489,00;0,4214
489,50;0,4225
490,00;0,4238
490,50;0,4250
491,00;0,4264
491,50;0,4278
492,00;0,4292
492,50;0,4308
493,00;0,4323
493,50;0,4339
494,00;0,4356
494,50;0,4373
495,00;0,4391
495,50;0,4410
496,00;0,4428
496,50;0,4447
497,00;0,4468
497,50;0,4487
498,00;0,4509
498,50;0,4531
499,00;0,4553
499,50;0,4577
500,00;0,4601
500,50;0,4626
501,00;0,4653
501,50;0,4680
502,00;0,4707
502,50;0,4737
503,00;0,4767
503,50;0,4798
504,00;0,4829
504,50;0,4862
505,00;0,4896
505,50;0,4931
506,00;0,4966
506,50;0,5002
507,00;0,5038
507,50;0,5074
508,00;0,5112
508,50;0,5148
509,00;0,5186
509,50;0,5223
510,00;0,5261
510,50;0,5299
511,00;0,5338
511,50;0,5377
512,00;0,5416
512,50;0,5455
513,00;0,5495
513,50;0,5536
514,00;0,5579
514,50;0,5622
515,00;0,5666
515,50;0,5711
516,00;0,5757
516,50;0,5804
517,00;0,5852
517,50;0,5901
518,00;0,5951
518,50;0,6003
519,00;0,6056
519,50;0,6110
520,00;0,6165
520,50;0,6221
521,00;0,6278
521,50;0,6336
522,00;0,6394
522,50;0,6453
523,00;0,6513
523,50;0,6574
524,00;0,6635
524,50;0,6697
525,00;0,6759
525,50;0,6822
526,00;0,6886
526,50;0,6950
527,00;0,7015
527,50;0,7081
528,00;0,7147
528,50;0,7213
529,00;0,7279
529,50;0,7346
530,00;0,7413
530,50;0,7480
531,00;0,7547
531,50;0,7615
532,00;0,7684
532,50;0,7752
533,00;0,7822
533,50;0,7892
534,00;0,7963
534,50;0,8033
535,00;0,8105
535,50;0,8176
536,00;0,8248
536,50;0,8319
537,00;0,8392
537,50;0,8465
538,00;0,8537
538,50;0,8611
539,00;0,8684
539,50;0,8757
540,00;0,8831
540,50;0,8905
541,00;0,8979
541,50;0,9054
542,00;0,9128
542,50;0,9202
543,00;0,9277
543,50;0,9351
544,00;0,9425
544,50;0,9499
545,00;0,9573
545,50;0,9647
546,00;0,9720
546,50;0,9795
547,00;0,9868
547,50;0,9941
548,00;1,0015
548,50;1,0090
549,00;1,0162
549,50;1,0235
550,00;1,0308
550,50;1,0379
551,00;1,0452
551,50;1,0522
552,00;1,0593
552,50;1,0663
553,00;1,0732
553,50;1,0801
554,00;1,0870
554,50;1,0937
555,00;1,1006
555,50;1,1072
556,00;1,1139
556,50;1,1202
557,00;1,1267
