[nm]	norm A
453.5	0.38689104
454	0.384662671
454.5	0.382587982
455	0.380666974
455.5	0.378899647
456	0.377209159
456.5	0.375595513
457	0.374212387
457.5	0.372829261
458	0.371830337
458.5	0.370831412
459	0.369909328
459.5	0.369064085
460	0.368449362
460.5	0.36783464
461	0.367296757
461.5	0.366912556
462	0.366758875
462.5	0.366528354
463	0.366297833
463.5	0.366220993
464	0.366297833
464.5	0.366374673
465	0.366682035
465.5	0.366758875
466	0.367066236
466.5	0.367450438
467	0.36791148
467.5	0.368449362
468	0.368987245
468.5	0.369601967
469	0.37021669
469.5	0.370985093
470	0.371753496
470.5	0.372521899
471	0.373367143
471.5	0.374135546
472	0.375134471
472.5	0.376056554
473	0.377055479
473.5	0.377977563
474	0.379130168
474.5	0.380205932
475	0.381281697
475.5	0.382357461
476	0.383586906
476.5	0.384816352
477	0.386045797
477.5	0.387352082
478	0.388658368
478.5	0.389964653
479	0.391347779
479.5	0.392730905
480	0.394267712
480.5	0.395727678
481	0.397187644
481.5	0.398801291
482	0.400414938
482.5	0.402105425
483	0.403795912
483.5	0.405486399
484	0.407253727
484.5	0.409097895
485	0.410942062
485.5	0.412863071
486	0.414860919
486.5	0.416858767
487	0.418856616
487.5	0.420931305
488	0.423082834
488.5	0.425311203
489	0.427539573
489.5	0.429767942
490	0.432073152
490.5	0.434455202
491	0.436914093
491.5	0.439449823
492	0.441985554
492.5	0.444598125
493	0.447210696
493.5	0.450053788
494	0.4527432
494.5	0.455586292
495	0.458506224
495.5	0.461502997
496	0.464422929
496.5	0.467496542
497	0.470570155
497.5	0.473643768
498	0.476947902
498.5	0.480175196
499	0.48347933
499.5	0.486860304
500	0.490394959
500.5	0.493852774
501	0.49761795
501.5	0.501229445
502	0.505148302
502.5	0.508913478
503	0.512909175
503.5	0.517058552
504	0.521054249
504.5	0.525357308
505	0.529737206
505.5	0.534040264
506	0.538497003
506.5	0.542953742
507	0.547410481
507.5	0.55186722
508	0.556323959
508.5	0.560703857
509	0.565160596
509.5	0.569463655
510	0.573843553
510.5	0.578223452
511	0.58252651
511.5	0.586829568
512	0.591132626
512.5	0.595358844
513	0.599585062
513.5	0.603964961
514	0.608268019
514.5	0.612647918
515	0.617104657
515.5	0.621715076
516	0.626248655
516.5	0.630859075
517	0.635546335
517.5	0.640310435
518	0.645151375
518.5	0.649992316
519	0.654986937
519.5	0.660058399
520	0.66512986
520.5	0.670201322
521	0.675426464
521.5	0.680497925
522	0.685646227
522.5	0.690794529
523	0.696019671
523.5	0.701167973
524	0.706316275
524.5	0.711387736
525	0.716536038
525.5	0.7216075
526	0.726678961
526.5	0.731673582
527	0.736668203
527.5	0.741662825
528	0.746580606
528.5	0.751421546
529	0.756262487
529.5	0.760872906
530	0.765637006
530.5	0.770324266
531	0.774857845
531.5	0.779391425
532	0.783771323
532.5	0.788228062
533	0.79253112
533.5	0.796834179
534	0.801137237
534.5	0.805363455
535	0.809435992
535.5	0.81366221
536	0.817581067
536.5	0.821653604
537	0.82549562
537.5	0.829414477
538	0.833256493
538.5	0.837098509
539	0.840863685
539.5	0.844552021
540	0.848086676
540.5	0.851621331
541	0.855232826
541.5	0.858690641
542	0.862225296
542.5	0.86560627
543	0.868987245
543.5	0.872137698
544	0.875441832
544.5	0.878592285
545	0.881742739
545.5	0.884662671
546	0.887813124
546.5	0.890733057
547	0.89380667
547.5	0.896572921
548	0.899339173
548.5	0.902259106
549	0.905025357
549.5	0.907714769
550	0.91048102
550.5	0.913016751
551	0.915552482
551.5	0.918088213
552	0.920623943
552.5	0.923082834
553	0.925388044
553.5	0.927770094
554	0.930075304
554.5	0.932380513
555	0.934608883
555.5	0.936683572
556	0.93875826
556.5	0.940909789
557	0.942984478
557.5	0.944905486
558	0.946826495
558.5	0.948824343
559	0.95051483
559.5	0.952282158
560	0.954049485
560.5	0.955816813
561	0.95743046
561.5	0.959197787
562	0.960811434
562.5	0.96234824
563	0.963885047
563.5	0.965345013
564	0.966804979
564.5	0.968188105
565	0.969648071
565.5	0.970877517
566	0.972183802
566.5	0.973643768
567	0.974719533
567.5	0.975948978
568	0.977101583
568.5	0.978177347
569	0.979176272
569.5	0.980328877
570	0.981481481
570.5	0.982403565
571	0.98340249
571.5	0.984401414
572	0.985323498
572.5	0.986168741
573	0.986937145
573.5	0.987782388
574	0.988550791
574.5	0.989319195
575	0.990010758
575.5	0.990702321
576	0.991393884
576.5	0.992085446
577	0.992623329
577.5	0.993238051
578	0.993852774
578.5	0.994467497
579	0.994851698
579.5	0.99531274
580	0.995773782
580.5	0.996234824
581	0.996772706
581.5	0.997080068
582	0.997387429
582.5	0.99769479
583	0.998155832
583.5	0.998386353
584	0.998616874
584.5	0.998770555
585	0.999077916
585.5	0.999154756
586	0.999308437
586.5	0.999538958
587	0.999615798
587.5	0.999846319
588	0.99992316
588.5	0.99992316
589	0.99992316
589.5	0.99992316
590	1
590.5	0.99992316
591	0.999692639
591.5	0.999769479
592	0.999462118
592.5	0.999462118
593	0.999231597
593.5	0.999154756
594	0.998924235
594.5	0.998540034
595	0.998232673
595.5	0.998078992
596	0.997771631
596.5	0.997464269
597	0.997080068
597.5	0.996695866
598	0.996234824
598.5	0.995927463
599	0.99538958
599.5	0.994928538
600	0.994467497
600.5	0.994083295
601	0.993545413
601.5	0.99285385
602	0.992392808
602.5	0.991701245
603	0.991086522
603.5	0.99062548
604	0.990010758
604.5	0.989165514
605	0.988550791
605.5	0.987705548
606	0.987013985
606.5	0.986245582
607	0.985477178
607.5	0.984631935
608	0.983786691
608.5	0.982864607
609	0.982096204
609.5	0.98117412
610	0.980175196
610.5	0.979176272
611	0.978331028
611.5	0.977255264
612	0.976179499
612.5	0.975026894
613	0.97402797
613.5	0.972875365
614	0.9717996
614.5	0.970646996
615	0.96934071
615.5	0.968264945
616	0.96695866
616.5	0.965652374
617	0.964422929
617.5	0.963116644
618	0.961887198
618.5	0.960427232
619	0.959120947
619.5	0.95766098
620	0.956201014
620.5	0.954741048
621	0.953357922
621.5	0.951897956
622	0.950284309
622.5	0.948670662
623	0.947210696
623.5	0.945597049
624	0.943829722
624.5	0.942139235
625	0.940371907
625.5	0.93860458
626	0.936914093
626.5	0.935223605
627	0.933379438
627.5	0.931458429
628	0.929767942
628.5	0.927846934
629	0.926002766
629.5	0.924158598
630	0.92208391
630.5	0.920239742
631	0.918241893
631.5	0.916244045
632	0.914169356
632.5	0.912248348
633	0.910019978
633.5	0.90794529
634	0.905870601
634.5	0.903795912
635	0.901567543
635.5	0.899339173
636	0.897110804
636.5	0.894959275
637	0.892730905
637.5	0.890348855
638	0.888043645
638.5	0.885661595
639	0.883356385
639.5	0.880897495
640	0.878438605
640.5	0.876133395
641	0.873597664
641.5	0.871138774
642	0.868679883
642.5	0.866144152
643	0.863685262
643.5	0.861072691
644	0.858613801
644.5	0.856001229
645	0.853388658
645.5	0.850852928
646	0.848163516
646.5	0.845474105
647	0.842784693
647.5	0.840018442
648	0.837405871
648.5	0.834716459
649	0.831873367
649.5	0.829183956
650	0.826494544
650.5	0.823574612
651	0.82080836
651.5	0.818042108
652	0.815122176
652.5	0.812202244
653	0.809435992
653.5	0.806439219
654	0.803596127
654.5	0.800676195
655	0.797679422
655.5	0.79475949
656	0.791839557
656.5	0.788842785
657	0.785922852
657.5	0.782849239
658	0.779929307
658.5	0.776932534
659	0.773935761
659.5	0.770938989
660	0.767942216
660.5	0.764868603
661	0.76179499
661.5	0.758644537
662	0.755647764
662.5	0.752574151
663	0.749500538
663.5	0.746503765
664	0.743430152
664.5	0.740433379
665	0.737282926
665.5	0.734132473
666	0.73105886
666.5	0.727985247
667	0.724757953
667.5	0.72168434
668	0.718457046
668.5	0.715306593
669	0.71215614
669.5	0.709005686
670	0.705855233
670.5	0.702704779
671	0.699477486
671.5	0.696480713
672	0.69333026
672.5	0.690179806
673	0.687029353
673.5	0.68395574
674	0.680728446
674.5	0.677501153
675	0.67442754
675.5	0.671277086
676	0.668203473
676.5	0.664976179
677	0.661902566
677.5	0.658752113
678	0.655524819
678.5	0.652451206
679	0.649300753
679.5	0.646073459
680	0.642923006
680.5	0.639695712
681	0.636622099
681.5	0.633394806
682	0.630244352
682.5	0.627093899
683	0.623943446
683.5	0.620792992
684	0.617565698
684.5	0.614492085
685	0.611341632
685.5	0.608268019
686	0.605194406
686.5	0.602043953
687	0.59897034
687.5	0.595819886
688	0.592746273
688.5	0.589749501
689	0.586599047
689.5	0.583525434
690	0.580528661
690.5	0.577455048
691	0.574381435
691.5	0.571384663
692	0.56831105
692.5	0.565160596
693	0.562163824
693.5	0.559090211
694	0.556093438
694.5	0.553019825
695	0.549946212
695.5	0.546949439
696	0.543875826
696.5	0.540802213
697	0.5377286
697.5	0.534731827
698	0.531735055
698.5	0.528738282
699	0.525741509
699.5	0.522821577
700	0.520362686
700.5	0.516828031
701	0.513908099
701.5	0.510988167
702	0.508068234
702.5	0.505148302
703	0.502228369
703.5	0.499308437
704	0.496465345
704.5	0.493545413
705	0.490779161
705.5	0.487859229
706	0.484939296
706.5	0.482096204
707	0.479253112
707.5	0.47641002
708	0.473566928
708.5	0.470723836
709	0.467880744
709.5	0.465037652
710	0.46219456
710.5	0.459351468
711	0.456585216
711.5	0.453742124
712	0.450975872
712.5	0.44813278
713	0.445366528
713.5	0.442677117
714	0.439987706
714.5	0.437298294
715	0.434532042
715.5	0.431842631
716	0.42915322
716.5	0.426386968
717	0.423697556
717.5	0.421008145
718	0.418318734
718.5	0.415629322
719	0.413016751
719.5	0.41040418
720	0.407714769
720.5	0.405102198
721	0.402489627
721.5	0.399800215
722	0.397110804
722.5	0.394575073
723	0.391962502
723.5	0.389273091
724	0.386660519
724.5	0.384124789
725	0.381512218
725.5	0.378899647
726	0.376363916
726.5	0.373828185
727	0.371369295
727.5	0.368833564
728	0.366374673
728.5	0.363915783
729	0.361456893
729.5	0.358998002
730	0.356539112
730.5	0.354080221
731	0.351621331
731.5	0.34916244
732	0.346857231
732.5	0.34439834
733	0.34201629
733.5	0.33963424
734	0.33732903
734.5	0.33494698
735	0.33256493
735.5	0.33018288
736	0.32780083
736.5	0.32549562
737	0.32311357
737.5	0.32080836
738	0.31850315
738.5	0.316197941
739	0.313815891
739.5	0.311587521
740	0.309359152
740.5	0.307053942
741	0.304902413
741.5	0.302674043
742	0.300445674
742.5	0.298294145
743	0.296142616
743.5	0.293914246
744	0.291839557
744.5	0.289611188
745	0.287459659
745.5	0.28530813
746	0.283233441
746.5	0.281158752
747	0.279007223
747.5	0.277009375
748	0.274857845
748.5	0.272859997
749	0.270708468
749.5	0.268633779
750	0.266635931
750.5	0.264561242
751	0.262486553
751.5	0.260411864
752	0.258414016
752.5	0.256416167
753	0.254341478
753.5	0.25234363
754	0.250345781
754.5	0.248424773
755	0.246426925
755.5	0.244582757
756	0.242584909
756.5	0.240740741
757	0.238819733
757.5	0.236898724
758	0.234977716
758.5	0.233133548
759	0.23121254
759.5	0.229368373
760	0.227524205
760.5	0.225680037
761	0.223835869
761.5	0.222068542
762	0.220224374
762.5	0.218457046
763	0.216612878
763.5	0.214768711
764	0.213001383
764.5	0.211157215
765	0.209389888
765.5	0.20762256
766	0.205855233
766.5	0.204087905
767	0.202320578
767.5	0.20055325
768	0.198785923
768.5	0.197095436
769	0.195404949
769.5	0.193714461
770	0.192100815
770.5	0.190410327
771	0.18871984
771.5	0.187029353
772	0.185415706
772.5	0.183725219
773	0.182111572
773.5	0.180497925
774	0.178884278
774.5	0.177270632
775	0.175656985
775.5	0.174120178
776	0.172506531
776.5	0.170892885
777	0.169279238
777.5	0.167742431
778	0.166128784
778.5	0.164591978
779	0.163055171
779.5	0.161518365
780	0.159904718
780.5	0.158367911
781	0.156831105
781.5	0.155371139
782	0.153834332
782.5	0.152297526
783	0.15083756
783.5	0.149377593
784	0.147917627
784.5	0.146457661
785	0.144997695
785.5	0.143614569
786	0.142154603
786.5	0.140694637
787	0.139311511
787.5	0.137928385
788	0.136468419
788.5	0.135085293
789	0.133779007
789.5	0.132395881
790	0.131012755
790.5	0.12970647
791	0.128323344
791.5	0.127017059
792	0.125633933
792.5	0.124327647
793	0.122944521
793.5	0.121638236
794	0.120408791
794.5	0.119102505
795	0.117796219
795.5	0.116566774
796	0.115260489
796.5	0.114031043
797	0.112801598
797.5	0.111648993
798	0.110419548
798.5	0.109266943
799	0.108037498
799.5	0.106884893
800	0.105732288
800.5	0.104579683
801	0.103427079
801.5	0.102351314
802	0.101198709
802.5	0.100122945
803	0.09904718
803.5	0.097971415
804	0.096895651
804.5	0.095896727
805	0.094744122
805.5	0.093745197
806	0.092746273
806.5	0.091747349
807	0.090748425
807.5	0.089749501
808	0.088673736
808.5	0.087751652
809	0.086829568
809.5	0.085830644
810	0.08490856
810.5	0.083986476
811	0.083064392
811.5	0.082219149
812	0.081373905
812.5	0.080451821
813	0.079606578
813.5	0.078761334
814	0.07791609
814.5	0.077147687
815	0.076302444
815.5	0.07553404
816	0.074765637
816.5	0.073997234
817	0.07322883
817.5	0.072460427
818	0.071692024
818.5	0.071000461
819	0.070308898
819.5	0.069540495
820	0.068848932
820.5	0.068157369
821	0.067465806
821.5	0.066774243
822	0.066159521
822.5	0.065467958
823	0.064853235
823.5	0.064161672
824	0.063546949
824.5	0.063009067
825	0.062394345
825.5	0.061856462
826	0.06124174
826.5	0.060703857
827	0.060165975
827.5	0.059628093
828	0.05901337
828.5	0.058552328
829	0.058014446
829.5	0.057476564
830	0.057015522
830.5	0.05655448
831	0.056093438
831.5	0.055555556
832	0.055094514
832.5	0.054633472
833	0.05417243
833.5	0.053788228
834	0.053327186
834.5	0.052866144
835	0.052405102
835.5	0.052020901
836	0.051559859
836.5	0.051098817
837	0.050714615
837.5	0.050253573
838	0.049869371
838.5	0.04948517
839	0.049024128
839.5	0.048639926
840	0.048255725
840.5	0.047871523
841	0.047487321
841.5	0.04710312
842	0.046718918
842.5	0.046334716
843	0.045950515
843.5	0.045566313
844	0.045258952
844.5	0.04487475
845	0.044490549
845.5	0.044183187
846	0.043798986
846.5	0.043491624
847	0.043107423
847.5	0.042800061
848	0.0424927
848.5	0.042108499
849	0.041801137
849.5	0.041493776
850	0.041186415
