[nm]	norm A
504.5	0.318301819
505	0.31965751
505.5	0.320941848
506	0.322297538
506.5	0.323724581
507	0.325080271
507.5	0.326507314
508	0.328005708
508.5	0.329432751
509	0.330859793
509.5	0.332358188
510	0.333856582
510.5	0.335354977
511	0.336853371
511.5	0.338423118
512	0.339992865
512.5	0.341562611
513	0.34320371
513.5	0.344844809
514	0.34655726
514.5	0.348341063
515	0.350124866
515.5	0.351980021
516	0.353906529
516.5	0.355833036
517	0.357830895
517.5	0.359971459
518	0.362040671
518.5	0.364181234
519	0.36639315
519.5	0.368676418
520	0.371031038
520.5	0.373314306
521	0.37581163
521.5	0.378237603
522	0.380663575
522.5	0.383232251
523	0.385729575
523.5	0.388298252
524	0.39093828
524.5	0.393578309
525	0.39628969
525.5	0.398929718
526	0.401641099
526.5	0.404423832
527	0.407277917
527.5	0.410060649
528	0.412914734
528.5	0.415768819
529	0.418694256
529.5	0.421548341
530	0.424473778
530.5	0.427470567
531	0.430396004
531.5	0.433392793
532	0.436460935
532.5	0.439457724
533	0.442597217
533.5	0.445665359
534	0.448876204
534.5	0.45208705
535	0.455297895
535.5	0.458580093
536	0.46186229
536.5	0.465144488
537	0.468498038
537.5	0.471851588
538	0.475205137
538.5	0.478701391
539	0.482126293
539.5	0.485551195
540	0.489118801
540.5	0.492686407
541	0.496254014
541.5	0.49982162
542	0.50353193
542.5	0.507170888
543	0.510881199
543.5	0.514520157
544	0.518301819
544.5	0.52201213
545	0.525793792
545.5	0.529504103
546	0.533357117
546.5	0.537210132
547	0.541134499
547.5	0.544987513
548	0.548983232
548.5	0.552907599
549	0.556903318
549.5	0.561041741
550	0.56503746
550.5	0.569104531
551	0.573242954
551.5	0.577238673
552	0.581377096
552.5	0.585515519
553	0.589653942
553.5	0.593792365
554	0.598002141
554.5	0.602211916
555	0.606493043
555.5	0.610702818
556	0.614983946
556.5	0.619265073
557	0.6235462
557.5	0.627755976
558	0.632108455
558.5	0.636246878
559	0.640528006
559.5	0.644809133
560	0.64909026
560.5	0.653371388
561	0.657723867
561.5	0.662004995
562	0.666286122
562.5	0.670638601
563	0.675062433
563.5	0.679414913
564	0.68369604
564.5	0.687977167
565	0.692258295
565.5	0.696610774
566	0.700891902
566.5	0.705173029
567	0.709454156
567.5	0.713663932
568	0.717873707
568.5	0.722226186
569	0.726507314
569.5	0.730717089
570	0.734926864
570.5	0.739207991
571	0.743275062
571.5	0.747413486
572	0.751551909
572.5	0.755476275
573	0.759543346
573.5	0.763610417
574	0.767606136
574.5	0.771530503
575	0.775526222
575.5	0.779450589
576	0.783374955
576.5	0.787299322
577	0.791223689
577.5	0.795005351
578	0.798858366
578.5	0.802640029
579	0.806350339
579.5	0.810132001
580	0.813628255
580.5	0.817338566
581	0.820977524
581.5	0.824473778
582	0.828041384
582.5	0.831537638
583	0.835105244
583.5	0.838458794
584	0.841812344
584.5	0.845165894
585	0.848519443
585.5	0.851730289
586	0.855012487
586.5	0.858223332
587	0.861291473
587.5	0.864359615
588	0.867427756
588.5	0.870353193
589	0.873349982
589.5	0.876204067
590	0.879058152
590.5	0.881983589
591	0.884766322
591.5	0.887620407
592	0.890189083
592.5	0.892971816
593	0.895540492
593.5	0.898109169
594	0.900677845
594.5	0.903103817
595	0.90552979
595.5	0.908027114
596	0.910310382
596.5	0.912665002
597	0.91494827
597.5	0.917231538
598	0.91965751
598.5	0.921584017
599	0.923724581
599.5	0.92572244
600	0.9277203
600.5	0.929718159
601	0.931716019
601.5	0.933642526
602	0.935497681
602.5	0.93749554
603	0.939136639
603.5	0.940920442
604	0.942561541
604.5	0.944345344
605	0.946057795
605.5	0.947627542
606	0.949197289
606.5	0.95090974
607	0.952336782
607.5	0.953835177
608	0.955262219
608.5	0.956689262
609	0.958116304
609.5	0.959471994
610	0.960827685
610.5	0.962183375
611	0.963396361
611.5	0.964752051
612	0.965750981
612.5	0.967106671
613	0.968176953
613.5	0.969318587
614	0.970317517
614.5	0.971530503
615	0.972529433
615.5	0.973385658
616	0.97445594
616.5	0.975383518
617	0.976382447
617.5	0.977310025
618	0.978237603
618.5	0.978951124
619	0.979807349
619.5	0.980734927
620	0.981377096
620.5	0.982376026
621	0.983089547
621.5	0.983731716
622	0.984587941
622.5	0.985158758
623	0.985800928
623.5	0.986514449
624	0.987299322
624.5	0.987798787
625	0.988440956
625.5	0.989011773
626	0.989511238
626.5	0.990082055
627	0.990652872
627.5	0.991152337
628	0.991651802
628.5	0.992151267
629	0.992579379
629.5	0.993078844
630	0.993364253
630.5	0.993863717
631	0.994363182
631.5	0.994719943
632	0.995148056
632.5	0.99529076
633	0.995718873
633.5	0.996075633
634	0.99628969
