[nm]	norm A
628.5	0.996411645
629	0.996953284
629.5	0.997156398
630	0.997494922
630.5	0.997833446
631	0.997968856
631.5	0.998104265
632	0.998510494
632.5	0.998645904
633	0.998849018
633.5	0.999052133
634	0.999187542
634.5	0.999390657
635	0.999458362
635.5	0.999458362
636	0.999526066
636.5	0.999661476
637	0.999796886
637.5	0.999932295
638	0.999932295
638.5	1
639	1
639.5	0.999932295
640	0.999932295
640.5	0.99986459
641	0.999729181
641.5	0.999661476
642	0.999593771
642.5	0.999593771
643	0.999458362
643.5	0.999526066
644	0.999255247
644.5	0.998916723
645	0.998916723
645.5	0.998645904
646	0.998578199
646.5	0.998375085
647	0.998104265
647.5	0.997833446
648	0.997630332
648.5	0.997291808
649	0.997020988
649.5	0.99661476
650	0.99634394
650.5	0.996140826
651	0.995734597
651.5	0.995396073
652	0.995125254
652.5	0.994583615
653	0.994177387
653.5	0.993771158
654	0.993297224
654.5	0.992890995
655	0.992417062
655.5	0.991943128
656	0.991333785
656.5	0.990792146
657	0.990385917
657.5	0.989844279
658	0.98930264
658.5	0.988625592
659	0.988083954
659.5	0.987474611
660	0.986932972
660.5	0.98605281
661	0.985511171
661.5	0.984834123
662	0.984157075
662.5	0.983547732
663	0.982599865
663.5	0.981922817
664	0.981178064
664.5	0.980365606
665	0.979620853
665.5	0.978808395
666	0.977860528
666.5	0.976912661
667	0.976100203
667.5	0.975152336
668	0.974339878
668.5	0.973256601
669	0.972308734
669.5	0.971225457
670	0.970209885
670.5	0.969262018
671	0.968178741
671.5	0.967163169
672	0.966147596
672.5	0.96492891
673	0.963913338
673.5	0.962694651
674	0.96154367
674.5	0.960257278
675	0.959106297
675.5	0.9577522
676	0.956601219
676.5	0.955179418
677	0.953893026
677.5	0.952471225
678	0.951117129
678.5	0.949830738
679	0.948408937
679.5	0.946919431
680	0.945294516
680.5	0.94394042
681	0.942315504
681.5	0.940758294
682	0.939268788
682.5	0.937508463
683	0.935951253
683.5	0.934394042
684	0.932498307
684.5	0.930873392
685	0.929113067
685.5	0.927285037
686	0.925660122
686.5	0.923764387
687	0.921868653
687.5	0.920040623
688	0.918144888
688.5	0.916249154
689	0.914285714
689.5	0.91225457
690	0.910155721
690.5	0.908259986
691	0.906161137
691.5	0.904129993
692	0.901895735
692.5	0.899796886
693	0.897630332
693.5	0.895463778
694	0.893229519
694.5	0.890927556
695	0.888557888
695.5	0.886188219
696	0.883818551
696.5	0.881448883
697	0.878943805
697.5	0.876506432
698	0.874069059
698.5	0.871563981
699	0.869126608
699.5	0.86662153
700	0.864522681
700.5	0.861475965
701	0.858903182
701.5	0.856127285
702	0.853419093
702.5	0.850778605
703	0.848070413
703.5	0.845226811
704	0.842518619
704.5	0.839607312
705	0.83676371
705.5	0.833987813
706	0.831008802
706.5	0.8281652
707	0.825253893
707.5	0.822274882
708	0.81929587
708.5	0.816249154
709	0.813270142
709.5	0.809952607
710	0.806973595
710.5	0.803859174
711	0.800609343
711.5	0.797494922
712	0.794245091
712.5	0.791062965
713	0.787813135
713.5	0.784631009
714	0.781381178
714.5	0.777995938
715	0.774746107
715.5	0.771428571
716	0.768043331
716.5	0.764590386
717	0.761205146
717.5	0.757684496
718	0.75423155
718.5	0.750778605
719	0.74732566
719.5	0.743737305
720	0.740216655
720.5	0.736560596
721	0.732972241
721.5	0.729316181
722	0.725660122
722.5	0.721936357
723	0.718280298
723.5	0.714624238
724	0.710832769
724.5	0.70717671
725	0.70338524
725.5	0.699593771
726	0.695870007
726.5	0.692078538
727	0.688422478
727.5	0.684631009
728	0.680907244
728.5	0.677115775
729	0.673324306
729.5	0.669532837
730	0.665673663
730.5	0.661814489
731	0.657955315
731.5	0.654163846
732	0.650372376
732.5	0.646445498
733	0.642586324
733.5	0.638794854
734	0.634867976
734.5	0.631008802
735	0.627149628
735.5	0.623222749
736	0.619228165
736.5	0.615301286
737	0.611374408
737.5	0.607447529
738	0.60352065
738.5	0.599526066
739	0.595531483
739.5	0.591604604
740	0.58774543
740.5	0.583818551
741	0.579891672
741.5	0.576100203
742	0.572241029
742.5	0.568381855
743	0.564454976
743.5	0.560595802
744	0.556668923
744.5	0.552742045
745	0.548882871
745.5	0.544955992
746	0.541096818
746.5	0.537237644
747	0.53337847
747.5	0.529587001
748	0.525727827
748.5	0.521936357
749	0.518009479
749.5	0.514150305
750	0.510291131
750.5	0.506431957
751	0.502505078
751.5	0.498645904
752	0.494854435
752.5	0.490927556
753	0.487136087
753.5	0.483276913
754	0.479485443
754.5	0.475693974
755	0.47197021
755.5	0.468178741
756	0.464454976
756.5	0.460798917
757	0.457007448
757.5	0.453283683
758	0.449627624
758.5	0.445971564
759	0.4422478
759.5	0.43859174
760	0.43493568
760.5	0.431279621
761	0.427691266
761.5	0.424102911
762	0.420514557
762.5	0.416926202
763	0.413337847
763.5	0.409749492
764	0.406093433
764.5	0.402505078
765	0.398916723
765.5	0.395396073
766	0.391807718
766.5	0.388287068
767	0.384766418
767.5	0.381245768
768	0.377792823
768.5	0.374407583
769	0.370954638
769.5	0.367637102
770	0.364251862
770.5	0.360866622
771	0.357549086
771.5	0.35423155
772	0.35084631
772.5	0.347596479
773	0.344346649
773.5	0.341029113
774	0.337846987
774.5	0.334597156
775	0.331482735
775.5	0.328300609
776	0.325118483
776.5	0.321936357
777	0.318821936
777.5	0.315707515
778	0.312525389
778.5	0.309478673
779	0.306364252
779.5	0.303317536
780	0.300203114
780.5	0.297156398
781	0.294177387
781.5	0.291198375
782	0.288219364
782.5	0.285308057
783	0.282464455
783.5	0.279620853
784	0.276777251
784.5	0.274001354
785	0.271157752
785.5	0.268381855
786	0.265605958
786.5	0.262830061
787	0.260054164
787.5	0.257413676
788	0.254773189
788.5	0.252132701
789	0.249492214
789.5	0.246919431
790	0.244346649
790.5	0.241773866
791	0.239201083
791.5	0.236696005
792	0.234123223
792.5	0.231618145
793	0.229180772
793.5	0.226743399
794	0.224238321
794.5	0.221800948
795	0.21943128
795.5	0.217061611
796	0.214759648
796.5	0.212457684
797	0.210155721
797.5	0.207921462
798	0.205754909
798.5	0.203588355
799	0.201354096
799.5	0.199187542
800	0.197088693
800.5	0.194922139
801	0.19282329
801.5	0.190792146
802	0.188761002
802.5	0.186729858
803	0.184766418
803.5	0.182802979
804	0.18083954
804.5	0.178943805
805	0.176980366
805.5	0.175084631
806	0.173188896
806.5	0.171293162
807	0.169465132
807.5	0.167637102
808	0.165809072
808.5	0.164048747
809	0.162288422
809.5	0.160528097
810	0.158835477
810.5	0.157142857
811	0.155450237
811.5	0.153893026
812	0.152268111
812.5	0.150643196
813	0.149085985
813.5	0.147528775
814	0.145971564
814.5	0.144482058
815	0.142924848
815.5	0.141435342
816	0.140013541
816.5	0.138524035
817	0.137169939
817.5	0.135680433
818	0.134326337
818.5	0.132972241
819	0.131618145
819.5	0.130264049
820	0.128909953
820.5	0.127623561
821	0.126269465
821.5	0.124983074
822	0.123696682
822.5	0.122410291
823	0.121191605
823.5	0.119972918
824	0.118754232
824.5	0.11760325
825	0.116452268
825.5	0.115368991
826	0.114218009
826.5	0.113134733
827	0.112051456
827.5	0.110968179
828	0.109884902
828.5	0.108801625
829	0.107786053
829.5	0.106838186
830	0.105822613
830.5	0.104807041
831	0.103859174
831.5	0.102911307
832	0.101963439
832.5	0.101015572
833	0.100067705
833.5	0.099187542
834	0.098239675
834.5	0.097359513
835	0.096411645
835.5	0.095531483
836	0.09465132
836.5	0.093771158
837	0.092890995
837.5	0.092010833
838	0.091198375
838.5	0.090385917
839	0.08957346
839.5	0.088761002
840	0.087948544
840.5	0.087203791
841	0.086391334
841.5	0.085646581
842	0.084901828
842.5	0.084157075
843	0.083412322
843.5	0.082667569
844	0.081990521
844.5	0.081245768
845	0.08056872
845.5	0.079891672
846	0.079214624
846.5	0.078537576
847	0.077860528
847.5	0.07718348
848	0.076574137
848.5	0.075897089
849	0.075287745
849.5	0.074610697
850	0.074001354
