[nm]	norm A
	
350	0.390659248
350.5	0.393441241
351	0.396307537
351.5	0.399005227
352	0.40178722
352.5	0.404569213
353	0.407688417
353.5	0.410386107
354	0.413589614
354.5	0.416708818
355	0.419659417
355.5	0.422862924
356	0.426066431
356.5	0.428764121
357	0.432220536
357.5	0.435255438
358	0.438374642
358.5	0.441662452
359	0.445034564
359.5	0.448069466
360	0.45118867
360.5	0.453970663
361	0.457595684
361.5	0.460377677
362	0.463665486
362.5	0.466953296
363	0.470241106
363.5	0.473444613
364	0.476479514
364.5	0.479851627
365	0.483139437
365.5	0.486258641
366	0.489546451
366.5	0.493171472
367	0.496206373
367.5	0.499578486
368	0.502781993
368.5	0.50657562
369	0.510116338
369.5	0.513825662
370	0.517534986
370.5	0.521497218
371	0.525375148
371.5	0.529000169
372	0.532962401
372.5	0.536334514
373	0.540549654
373.5	0.544511887
374	0.548558422
374.5	0.552604957
375	0.556904401
375.5	0.561035239
376	0.565418985
376.5	0.569549823
377	0.574017872
377.5	0.578570224
378	0.582785365
378.5	0.587084809
379	0.591805766
379.5	0.596442421
380	0.601079076
380.5	0.605462822
381	0.610436689
381.5	0.615326252
382	0.620637329
382.5	0.625358287
383	0.629994942
383.5	0.635137414
384	0.640279885
384.5	0.645422357
385	0.65031192
385.5	0.655454392
386	0.660849772
386.5	0.665907941
387	0.671219019
387.5	0.67636149
388	0.681335357
388.5	0.686899342
389	0.691535997
389.5	0.697099983
390	0.701989546
390.5	0.707132018
391	0.712021582
391.5	0.716826842
392	0.721885011
392.5	0.726605969
393	0.731411229
393.5	0.736132187
394	0.740347328
394.5	0.744225257
395	0.74911482
395.5	0.753077053
396	0.756617771
396.5	0.76108582
397	0.764542236
397.5	0.767914348
398	0.771539369
398.5	0.774152757
399	0.777524869
399.5	0.780138257
400	0.782667341
400.5	0.785112123
401	0.787388299
401.5	0.789411566
402	0.791181925
402.5	0.79312089
403	0.794469735
403.5	0.796240094
404	0.797167425
404.5	0.79851627
405	0.799780813
405.5	0.800961052
406	0.801466869
406.5	0.802478503
407	0.803321531
407.5	0.804333165
408	0.804754679
408.5	0.80568201
409	0.806440735
409.5	0.807030855
410	0.807873883
410.5	0.80896982
411	0.809222728
411.5	0.809981453
412	0.811245996
412.5	0.811836115
413	0.812594841
413.5	0.813690777
414	0.814196594
414.5	0.815376834
415	0.81647277
415.5	0.81765301
416	0.818664643
416.5	0.81976058
417	0.820772214
417.5	0.821952453
418	0.823469904
418.5	0.82456584
419	0.825830383
419.5	0.827094925
420	0.828106559
420.5	0.829624009
421	0.830467038
421.5	0.832153094
422	0.833249031
422.5	0.834260664
423	0.835440904
423.5	0.836705446
424	0.837801383
424.5	0.838475805
425	0.839656045
425.5	0.840499073
426	0.841257798
426.5	0.841932221
427	0.84252234
427.5	0.842859552
428	0.84311246
428.5	0.843449671
429	0.843028157
429.5	0.843281066
430	0.842775249
430.5	0.842353735
431	0.841763615
431.5	0.840751981
432	0.839656045
432.5	0.838475805
433	0.836874052
433.5	0.835356601
434	0.833333333
434.5	0.831394369
435	0.82903389
435.5	0.826504805
436	0.82363851
436.5	0.820603608
437	0.81765301
437.5	0.814027989
438	0.810740179
438.5	0.807368066
439	0.803321531
439.5	0.799443601
440	0.795734278
440.5	0.791434834
441	0.787472602
441.5	0.783341764
442	0.779379531
442.5	0.775585905
443	0.771623672
443.5	0.767914348
444	0.764457933
444.5	0.760580003
445	0.757629405
445.5	0.754341595
446	0.751306694
446.5	0.748946215
447	0.746670039
447.5	0.74430956
448	0.742117687
448.5	0.740684539
449	0.739082785
449.5	0.737986849
450	0.736975215
450.5	0.736385095
451	0.735963581
451.5	0.735963581
452	0.735963581
452.5	0.736553701
453	0.736722307
453.5	0.73773394
454	0.738576968
454.5	0.739925814
455	0.741190356
455.5	0.743045018
456	0.744562468
456.5	0.746585736
457	0.748524701
457.5	0.75088518
458	0.75299275
458.5	0.75569044
459	0.75838813
459.5	0.760917215
460	0.763614905
460.5	0.766734109
461	0.76976901
461.5	0.772888214
462	0.776007419
462.5	0.778789412
463	0.782245827
463.5	0.785870848
464	0.789242961
464.5	0.792530771
465	0.795987186
465.5	0.799780813
466	0.803490137
466.5	0.806946552
467	0.810402967
467.5	0.813943686
468	0.817905918
468.5	0.821530939
469	0.825324566
469.5	0.828865284
470	0.829708312
470.5	0.833754847
471	0.837632777
471.5	0.841089192
472	0.845051425
472.5	0.848676446
473	0.852132861
473.5	0.855926488
474	0.859382903
474.5	0.863007924
475	0.866548643
475.5	0.870173664
476	0.873545776
476.5	0.877002192
477	0.880374305
477.5	0.883746417
478	0.887202833
478.5	0.890490642
