[nm]	norm A
	
350	0.253718285
350.5	0.256488772
351	0.259550889
351.5	0.262394284
352	0.265529309
352.5	0.268664334
353	0.271799358
353.5	0.275080198
354	0.278433946
354.5	0.281860601
355	0.285214348
355.5	0.288859726
356	0.292359288
356.5	0.296004666
357	0.299868766
357.5	0.303441237
358	0.307159522
358.5	0.311169437
359	0.314814815
359.5	0.318897638
360	0.322980461
360.5	0.326771654
361	0.331437737
361.5	0.335156022
362	0.339749198
362.5	0.343832021
363	0.348206474
363.5	0.352435112
364	0.356955381
364.5	0.361402741
365	0.365995917
365.5	0.370880723
366	0.375473899
366.5	0.38021289
367	0.385024789
367.5	0.390492855
368	0.395304754
368.5	0.400918635
369	0.406313794
369.5	0.411781861
370	0.416739574
370.5	0.422936716
371	0.428623505
371.5	0.434601925
372	0.440361621
372.5	0.446194226
373	0.452391368
373.5	0.45858851
374	0.465077282
374.5	0.471201516
375	0.477763196
375.5	0.484324876
376	0.491032371
376.5	0.497885681
377	0.504520268
377.5	0.511519393
378	0.518737241
378.5	0.525590551
379	0.532516769
379.5	0.540026247
380	0.547317002
380.5	0.554607757
381	0.562335958
381.5	0.569626713
382	0.576917469
382.5	0.584645669
383	0.591571887
383.5	0.599445903
384	0.606590843
384.5	0.613954506
385	0.621245261
385.5	0.628463109
386	0.635972587
386.5	0.642461359
387	0.649679207
387.5	0.656313794
388	0.663021289
388.5	0.669437154
389	0.675269758
389.5	0.681321085
390	0.686643336
390.5	0.692038495
391	0.697433654
391.5	0.701881015
392	0.706109653
392.5	0.710338291
393	0.713910761
393.5	0.717264509
394	0.719816273
394.5	0.722368037
395	0.724482356
395.5	0.725940507
396	0.726888306
396.5	0.727544474
397	0.727836104
397.5	0.727981919
398	0.727325751
398.5	0.726232138
399	0.724992709
399.5	0.722805483
400	0.720618256
400.5	0.717920677
401	0.715077282
401.5	0.712015165
402	0.708442695
402.5	0.70501604
403	0.701079032
403.5	0.696850394
404	0.693059201
404.5	0.688393118
405	0.683654127
405.5	0.678988043
406	0.674249052
406.5	0.669291339
407	0.663677457
407.5	0.658719743
408	0.653834937
408.5	0.648293963
409	0.643190435
409.5	0.637503645
410	0.632254302
410.5	0.62693205
411	0.621318169
411.5	0.615995917
412	0.610382036
412.5	0.604913969
413	0.599372995
413.5	0.593977836
414	0.588363955
414.5	0.582895888
415	0.577209099
415.5	0.57152231
416	0.565981336
416.5	0.560586177
417	0.554899388
417.5	0.549431321
418	0.543890347
418.5	0.538422281
419	0.532808399
419.5	0.52741324
420	0.521872266
420.5	0.516404199
421	0.511009041
421.5	0.505686789
422	0.50029163
422.5	0.494969379
423	0.489792943
423.5	0.484470691
424	0.479294255
424.5	0.474190726
425	0.469160105
425.5	0.464202391
426	0.459025955
426.5	0.454286964
427	0.449475066
427.5	0.444808982
428	0.440361621
428.5	0.435768446
429	0.43117527
429.5	0.426946632
430	0.422572178
430.5	0.418270633
431	0.41418781
431.5	0.410104987
432	0.406095071
432.5	0.402158064
433	0.398366871
433.5	0.394575678
434	0.390857393
434.5	0.387212015
435	0.38349373
435.5	0.379994167
436	0.376421697
436.5	0.373140857
437	0.36978711
437.5	0.366360455
438	0.36322543
438.5	0.360017498
439	0.357028288
