[nm]	norm A
504.5	0.938723942
505	0.939987366
505.5	0.941882502
506	0.943145925
506.5	0.944409349
507	0.945672773
507.5	0.946936197
508	0.948199621
508.5	0.949463045
509	0.950726469
509.5	0.951989893
510	0.952621605
510.5	0.953885028
511	0.955148452
511.5	0.956411876
512	0.957043588
512.5	0.958307012
513	0.959570436
513.5	0.96083386
514	0.961465572
514.5	0.962728996
515	0.963360708
515.5	0.964624131
516	0.965887555
516.5	0.966519267
517	0.967782691
517.5	0.969046115
518	0.970309539
518.5	0.970941251
519	0.972204675
519.5	0.973468099
520	0.974731522
520.5	0.975994946
521	0.976626658
521.5	0.977890082
522	0.979153506
522.5	0.98041693
523	0.981680354
523.5	0.982312066
524	0.98357549
524.5	0.984838913
525	0.985470625
525.5	0.986102337
526	0.987365761
526.5	0.987997473
527	0.989260897
527.5	0.989892609
528	0.990524321
528.5	0.991156033
529	0.991787745
529.5	0.993051169
530	0.993682881
530.5	0.994314593
531	0.994946304
531.5	0.994946304
532	0.995578016
532.5	0.996209728
533	0.99684144
533.5	0.99684144
534	0.997473152
534.5	0.998104864
535	0.998104864
535.5	0.998736576
536	0.998736576
536.5	0.999368288
537	0.999368288
537.5	0.999368288
538	0.999368288
538.5	0.999368288
539	1
539.5	1
540	1
540.5	1
541	1
541.5	1
542	1
542.5	1
543	0.999368288
543.5	0.999368288
544	0.998736576
544.5	0.998736576
545	0.998736576
545.5	0.998104864
546	0.998104864
546.5	0.998104864
547	0.997473152
547.5	0.99684144
548	0.996209728
548.5	0.995578016
549	0.994946304
549.5	0.994946304
550	0.993682881
550.5	0.993051169
551	0.993051169
551.5	0.991787745
552	0.991156033
552.5	0.990524321
553	0.989260897
553.5	0.988629185
554	0.987997473
554.5	0.987365761
555	0.986102337
555.5	0.985470625
556	0.984207202
556.5	0.98357549
557	0.982312066
557.5	0.981048642
558	0.979785218
558.5	0.979153506
559	0.977890082
559.5	0.976626658
560	0.975363234
560.5	0.973468099
561	0.972836387
561.5	0.970941251
562	0.969677827
562.5	0.968414403
563	0.966519267
563.5	0.965255843
564	0.963360708
564.5	0.962097284
565	0.96083386
565.5	0.958938724
566	0.957043588
566.5	0.955148452
567	0.953885028
567.5	0.951989893
568	0.950094757
568.5	0.948199621
569	0.945672773
569.5	0.943777637
570	0.941882502
570.5	0.939987366
571	0.93809223
571.5	0.935565382
572	0.934301958
572.5	0.931775111
573	0.929879975
573.5	0.927353127
574	0.925457991
574.5	0.922931143
575	0.921036008
575.5	0.91850916
576	0.915982312
576.5	0.913455464
577	0.910928617
577.5	0.908401769
578	0.905874921
578.5	0.903348073
579	0.901452937
579.5	0.898294378
580	0.896399242
580.5	0.893872394
581	0.890713834
581.5	0.888186987
582	0.885660139
582.5	0.882501579
583	0.879974732
583.5	0.877447884
584	0.874289324
584.5	0.871130764
585	0.868603917
585.5	0.865445357
586	0.862918509
586.5	0.859759949
587	0.85660139
587.5	0.854074542
588	0.850915982
588.5	0.847757423
589	0.844598863
589.5	0.842072015
590	0.838913455
590.5	0.835754896
591	0.832596336
591.5	0.829437776
592	0.826279217
592.5	0.823120657
593	0.819962097
593.5	0.816171826
594	0.813013266
594.5	0.809854706
595	0.806696147
595.5	0.803537587
596	0.800379027
596.5	0.796588756
597	0.793430196
597.5	0.790271636
598	0.787113076
598.5	0.783322805
599	0.780164245
599.5	0.776373973
600	0.773215414
600.5	0.769425142
601	0.766266582
601.5	0.763108023
602	0.759317751
602.5	0.756159191
603	0.75236892
603.5	0.74921036
604	0.745420088
604.5	0.742261529
605	0.738471257
605.5	0.735312697
606	0.731522426
606.5	0.727732154
607	0.724573594
607.5	0.720783323
608	0.716993051
608.5	0.713834491
609	0.71004422
609.5	0.70688566
