[nm]	norm A
567	0.271101477
567.5	0.271575667
568	0.271982116
568.5	0.272456307
569	0.272862756
569.5	0.273336946
570	0.273811137
570.5	0.274285327
571	0.274759518
571.5	0.275233708
572	0.275707899
572.5	0.276182089
573	0.276724021
573.5	0.277198212
574	0.277740144
574.5	0.278214334
575	0.278824008
575.5	0.27936594
576	0.27984013
576.5	0.280449804
577	0.280991736
577.5	0.281601409
578	0.282143341
578.5	0.282753014
579	0.283362688
579.5	0.283972361
580	0.284582035
580.5	0.285191708
581	0.285869123
581.5	0.286478797
582	0.28708847
582.5	0.287833627
583	0.2884433
583.5	0.289188457
584	0.289865872
584.5	0.290611028
585	0.291288443
585.5	0.2920336
586	0.292778756
586.5	0.293456171
587	0.294269069
587.5	0.295014226
588	0.295759382
588.5	0.29657228
589	0.297317437
589.5	0.298130335
590	0.299010974
590.5	0.299823872
591	0.300704512
591.5	0.301585151
592	0.302398049
592.5	0.30334643
593	0.30422707
593.5	0.305107709
594	0.30605609
594.5	0.306936729
595	0.307952852
595.5	0.308901233
596	0.309849614
596.5	0.310865736
597	0.311881859
597.5	0.312897981
598	0.313981845
598.5	0.314997968
599	0.316081832
599.5	0.317165696
600	0.31824956
600.5	0.319333424
601	0.320417288
601.5	0.321568893
602	0.322652757
602.5	0.323872104
603	0.32502371
603.5	0.326243056
604	0.327394662
604.5	0.32868175
605	0.329901097
605.5	0.331120444
606	0.332407533
606.5	0.333694621
607	0.33498171
607.5	0.33633654
608	0.337623628
608.5	0.3390462
609	0.340333288
609.5	0.341688118
610	0.343178431
610.5	0.344533261
611	0.345955833
611.5	0.347446146
612	0.348936458
612.5	0.35035903
613	0.351849343
613.5	0.353407397
614	0.35489771
614.5	0.356455765
615	0.357946078
615.5	0.359571874
616	0.361129928
616.5	0.362687983
617	0.364313779
617.5	0.366007316
618	0.367700854
618.5	0.36932665
619	0.371087928
619.5	0.372781466
620	0.374542745
620.5	0.376236282
621	0.377997561
621.5	0.379826582
622	0.381587861
622.5	0.383416881
623	0.385245902
623.5	0.387142664
624	0.389039426
624.5	0.390936188
625	0.392832949
625.5	0.394729711
626	0.396694215
626.5	0.39872646
627	0.400690963
627.5	0.402655467
628	0.40461997
628.5	0.406719957
629	0.40868446
629.5	0.410784447
630	0.412816692
630.5	0.414916678
631	0.417016664
631.5	0.419184392
632	0.42135212
632.5	0.423519848
633	0.425755318
633.5	0.427923046
634	0.430158515
634.5	0.432326243
635	0.434629454
635.5	0.436864923
636	0.439168134
636.5	0.441471345
637	0.443774556
637.5	0.446077767
638	0.448380978
638.5	0.450819672
639	0.453190625
639.5	0.455629319
640	0.458068012
640.5	0.460574448
641	0.463013142
641.5	0.465451836
642	0.46789053
642.5	0.470396965
643	0.472903401
643.5	0.475409836
644	0.477916272
644.5	0.480490448
645	0.483064625
645.5	0.485571061
646	0.488212979
646.5	0.490787156
647	0.493429075
647.5	0.496070993
648	0.49864517
648.5	0.50135483
649	0.503996748
649.5	0.506638667
650	0.509348327
650.5	0.512057987
651	0.514767647
651.5	0.517545048
652	0.52032245
652.5	0.523099851
653	0.525809511
653.5	0.528654654
654	0.531432055
654.5	0.534277198
655	0.537122341
655.5	0.539967484
656	0.542744886
656.5	0.545590028
657	0.548435171
657.5	0.551280314
658	0.554193199
658.5	0.5569706
659	0.559883485
659.5	0.562728628
660	0.565641512
660.5	0.568554396
661	0.571467281
661.5	0.574447907
662	0.57729305
662.5	0.580205934
663	0.583118819
663.5	0.586099445
664	0.589012329
664.5	0.591992955
665	0.594905839
665.5	0.597886465
666	0.600934833
666.5	0.603847717
667	0.606896085
667.5	0.609808969
668	0.612857336
668.5	0.615837962
669	0.618818588
669.5	0.621866956
670	0.624847582
670.5	0.627828208
671	0.630741092
671.5	0.633789459
672	0.636770085
672.5	0.639750711
673	0.642731337
673.5	0.645644222
674	0.648692589
674.5	0.651605474
675	0.654586099
675.5	0.657566725
676	0.66047961
676.5	0.663460236
677	0.666440862
677.5	0.669353746
678	0.672334372
678.5	0.675179515
679	0.678092399
679.5	0.681073025
680	0.684053651
680.5	0.687034277
681	0.689947162
681.5	0.692927788
682	0.695840672
682.5	0.698685815
683	0.701598699
683.5	0.704511584
684	0.707356727
684.5	0.710269611
685	0.713182496
685.5	0.715959897
686	0.71880504
686.5	0.721582441
687	0.724359843
687.5	0.727137244
688	0.729914646
688.5	0.732692047
689	0.735401707
689.5	0.738179109
690	0.74095651
690.5	0.743598428
691	0.746308088
691.5	0.748950007
692	0.751591925
692.5	0.754301585
693	0.756943504
693.5	0.759585422
694	0.76222734
694.5	0.764937
695	0.767511177
695.5	0.770085354
696	0.772795014
696.5	0.775233708
697	0.777807885
697.5	0.780382062
698	0.782888497
698.5	0.785327191
699	0.787833627
699.5	0.790272321
700	0.792440049
700.5	0.795285192
701	0.797588403
701.5	0.800027097
702	0.802398049
702.5	0.80470126
703	0.807072212
703.5	0.809375423
704	0.811746376
704.5	0.813846362
705	0.816217315
705.5	0.818452784
706	0.820620512
706.5	0.822923723
707	0.82502371
707.5	0.827191437
708	0.829426907
708.5	0.831594635
709	0.833762363
709.5	0.835930091
710	0.838030077
710.5	0.840062322
711	0.842297792
711.5	0.844262295
712	0.84629454
712.5	0.848326785
713	0.850291288
713.5	0.85218805
714	0.854084812
714.5	0.855913833
715	0.857810595
715.5	0.859571874
716	0.861333153
716.5	0.86302669
717	0.864720228
717.5	0.866481507
718	0.868175044
718.5	0.869597615
719	0.871291153
719.5	0.872781466
720	0.87433952
720.5	0.875829833
721	0.877252405
721.5	0.878810459
722	0.880300772
722.5	0.881655602
723	0.883078174
723.5	0.884500745
724	0.885855575
724.5	0.887345888
725	0.888700718
725.5	0.890055548
726	0.891478119
726.5	0.892765208
727	0.893984555
727.5	0.895271643
728	0.896626473
728.5	0.897710337
729	0.898861943
729.5	0.90008129
730	0.901232895
730.5	0.902316759
731	0.903468365
731.5	0.904484487
732	0.905636093
732.5	0.906652215
733	0.907736079
733.5	0.908752202
734	0.909768324
734.5	0.910581222
735	0.911732828
735.5	0.912681209
736	0.913697331
736.5	0.914645712
737	0.915594093
737.5	0.916677957
738	0.917423113
738.5	0.918574719
739	0.919387617
739.5	0.920403739
740	0.921284379
740.5	0.92223276
741	0.923113399
741.5	0.923994039
742	0.92494242
742.5	0.925890801
743	0.926635957
743.5	0.927516597
744	0.928261753
744.5	0.929142393
745	0.930023032
745.5	0.930700447
746	0.931513345
746.5	0.932326243
747	0.933139141
747.5	0.933884298
748	0.934561713
748.5	0.935306869
749	0.935984284
749.5	0.93672944
750	0.937542338
750.5	0.938152012
751	0.938829427
751.5	0.939642325
752	0.940251998
752.5	0.940861672
753	0.941403604
753.5	0.94214876
754	0.942826175
754.5	0.943435849
755	0.944045522
755.5	0.944587454
756	0.945197128
756.5	0.945874543
757	0.946280992
757.5	0.946958407
758	0.947297114
758.5	0.947974529
759	0.94844872
759.5	0.94892291
760	0.949464842
760.5	0.949939033
761	0.95027774
761.5	0.950887414
762	0.95115838
762.5	0.951768053
763	0.952174502
763.5	0.952648693
764	0.9529874
764.5	0.953529332
765	0.953800298
765.5	0.95434223
766	0.954680938
766.5	0.955087387
767	0.955426094
767.5	0.955764802
768	0.956306734
768.5	0.956577699
769	0.956916407
769.5	0.957255114
770	0.957593822
770.5	0.958000271
771	0.958338978
771.5	0.958677686
772	0.959016393
772.5	0.959422842
773	0.959558325
773.5	0.960032516
774	0.960167999
774.5	0.960642189
775	0.960913155
775.5	0.961184121
776	0.961387346
776.5	0.961658312
777	0.962064761
777.5	0.962335727
778	0.962606693
778.5	0.963013142
779	0.963284108
779.5	0.963419591
780	0.963622815
780.5	0.963961523
781	0.964164747
781.5	0.964571196
782	0.964909904
782.5	0.965113128
783	0.965248611
783.5	0.965451836
784	0.965722802
784.5	0.966061509
785	0.966129251
785.5	0.966332475
786	0.966738924
786.5	0.966874407
787	0.967213115
787.5	0.967280856
788	0.967619564
788.5	0.96789053
789	0.967958271
789.5	0.968161496
790	0.968432462
790.5	0.968567945
791	0.968703428
791.5	0.968906652
792	0.969042135
792.5	0.969313101
793	0.969448584
793.5	0.969584067
794	0.969922775
794.5	0.969990516
795	0.969990516
795.5	0.970329224
796	0.970261482
796.5	0.970464707
797	0.970667931
797.5	0.970871156
798	0.970803414
798.5	0.971006639
799	0.971142122
799.5	0.971277605
800	0.971277605
800.5	0.971413088
801	0.971480829
801.5	0.971616312
802	0.971751795
802.5	0.971819537
803	0.97195502
803.5	0.971887278
804	0.97195502
804.5	0.972022761
805	0.972090503
805.5	0.972022761
806	0.972158244
806.5	0.972293727
807	0.972293727
807.5	0.972225986
808	0.972158244
808.5	0.972293727
809	0.972158244
809.5	0.972158244
810	0.972158244
810.5	0.972090503
811	0.97195502
811.5	0.97195502
812	0.97195502
812.5	0.971887278
813	0.971887278
813.5	0.971887278
814	0.971751795
814.5	0.971616312
815	0.971480829
815.5	0.971480829
816	0.971345346
816.5	0.971142122
817	0.97107438
817.5	0.970735673
818	0.970667931
818.5	0.970396965
819	0.970193741
819.5	0.969990516
820	0.969787292
820.5	0.96924536
821	0.968838911
821.5	0.968567945
822	0.968567945
822.5	0.968906652
823	0.969855033
823.5	0.970735673
824	0.971887278
824.5	0.973242108
825	0.974529197
825.5	0.976290476
826	0.977713047
826.5	0.979474326
827	0.981438829
827.5	0.983132367
828	0.985164612
828.5	0.987061374
829	0.988890394
829.5	0.990787156
830	0.992548435
830.5	0.994038748
831	0.995529061
831.5	0.996748408
832	0.997832272
832.5	0.99864517
833	0.999187102
833.5	0.999796776
834	0.999932259
834.5	1
835	1
835.5	0.999661293
836	0.999254844
836.5	0.998509687
837	0.997764531
837.5	0.99681615
838	0.995732286
838.5	0.994377456
839	0.992819401
839.5	0.991193605
840	0.989432326
840.5	0.987535564
841	0.985503319
841.5	0.983471074
842	0.981303346
842.5	0.979000135
843	0.976629183
843.5	0.974325972
844	0.972022761
844.5	0.969584067
845	0.967145373
845.5	0.964774421
846	0.962403468
846.5	0.959964774
847	0.957593822
847.5	0.955155128
848	0.952784176
848.5	0.950345482
849	0.948110012
849.5	0.945603577
850	0.943300366
