[nm];[A];
;Probe 1;
350,00;0,2801
350,50;0,2829
351,00;0,2859
351,50;0,2887
352,00;0,2916
352,50;0,2944
353,00;0,2973
353,50;0,3000
354,00;0,3032
354,50;0,3061
355,00;0,3089
355,50;0,3117
356,00;0,3146
356,50;0,3176
357,00;0,3206
357,50;0,3236
358,00;0,3265
358,50;0,3296
359,00;0,3325
359,50;0,3358
360,00;0,3387
360,50;0,3420
361,00;0,3454
361,50;0,3484
362,00;0,3514
362,50;0,3548
363,00;0,3582
363,50;0,3612
364,00;0,3646
364,50;0,3680
365,00;0,3712
365,50;0,3749
366,00;0,3781
366,50;0,3816
367,00;0,3848
367,50;0,3885
368,00;0,3920
368,50;0,3958
369,00;0,3992
369,50;0,4029
370,00;0,4070
370,50;0,4111
371,00;0,4147
371,50;0,4189
372,00;0,4226
372,50;0,4266
373,00;0,4307
373,50;0,4351
374,00;0,4392
374,50;0,4437
375,00;0,4483
375,50;0,4529
376,00;0,4579
376,50;0,4627
377,00;0,4679
377,50;0,4731
378,00;0,4784
378,50;0,4840
379,00;0,4899
379,50;0,4960
380,00;0,5019
380,50;0,5084
381,00;0,5151
381,50;0,5221
382,00;0,5291
382,50;0,5365
383,00;0,5440
383,50;0,5520
384,00;0,5597
384,50;0,5679
385,00;0,5765
385,50;0,5850
386,00;0,5941
386,50;0,6031
387,00;0,6124
387,50;0,6218
388,00;0,6310
388,50;0,6412
389,00;0,6509
389,50;0,6609
390,00;0,6704
390,50;0,6806
391,00;0,6908
391,50;0,7007
392,00;0,7100
392,50;0,7199
393,00;0,7296
393,50;0,7391
394,00;0,7480
394,50;0,7571
395,00;0,7657
395,50;0,7741
396,00;0,7821
396,50;0,7896
397,00;0,7968
397,50;0,8035
398,00;0,8096
398,50;0,8156
399,00;0,8207
399,50;0,8255
400,00;0,8299
400,50;0,8336
401,00;0,8371
401,50;0,8396
402,00;0,8424
402,50;0,8443
403,00;0,8458
403,50;0,8468
404,00;0,8478
404,50;0,8481
405,00;0,8482
405,50;0,8477
406,00;0,8468
406,50;0,8460
407,00;0,8449
407,50;0,8436
408,00;0,8418
408,50;0,8401
409,00;0,8380
409,50;0,8357
410,00;0,8333
410,50;0,8310
411,00;0,8282
411,50;0,8252
412,00;0,8226
412,50;0,8194
413,00;0,8165
413,50;0,8136
414,00;0,8104
414,50;0,8072
415,00;0,8041
415,50;0,8006
416,00;0,7972
416,50;0,7937
417,00;0,7903
417,50;0,7867
418,00;0,7831
418,50;0,7798
419,00;0,7763
419,50;0,7725
420,00;0,7688
420,50;0,7652
421,00;0,7612
421,50;0,7576
422,00;0,7537
422,50;0,7495
423,00;0,7457
423,50;0,7415
424,00;0,7374
424,50;0,7335
425,00;0,7291
425,50;0,7249
426,00;0,7205
426,50;0,7160
427,00;0,7117
427,50;0,7071
428,00;0,7025
428,50;0,6977
429,00;0,6930
429,50;0,6882
430,00;0,6832
430,50;0,6786
431,00;0,6736
431,50;0,6686
432,00;0,6636
432,50;0,6587
433,00;0,6536
433,50;0,6484
434,00;0,6432
434,50;0,6380
435,00;0,6330
435,50;0,6274
436,00;0,6224
436,50;0,6169
437,00;0,6115
437,50;0,6063
438,00;0,6009
438,50;0,5956
439,00;0,5903
439,50;0,5852
440,00;0,5798
440,50;0,5747
441,00;0,5696
441,50;0,5643
442,00;0,5594
442,50;0,5544
443,00;0,5493
443,50;0,5445
444,00;0,5395
444,50;0,5347
445,00;0,5299
445,50;0,5253
446,00;0,5207
446,50;0,5162
447,00;0,5118
447,50;0,5073
448,00;0,5031
448,50;0,4989
449,00;0,4947
449,50;0,4907
450,00;0,4867
450,50;0,4829
451,00;0,4789
451,50;0,4753
452,00;0,4716
452,50;0,4680
453,00;0,4648
453,50;0,4613
454,00;0,4581
454,50;0,4549
455,00;0,4517
455,50;0,4486
456,00;0,4457
456,50;0,4428
457,00;0,4400
457,50;0,4370
458,00;0,4343
458,50;0,4316
459,00;0,4289
459,50;0,4262
460,00;0,4235
460,50;0,4210
461,00;0,4184
461,50;0,4159
462,00;0,4132
462,50;0,4107
463,00;0,4082
463,50;0,4056
464,00;0,4030
464,50;0,4006
465,00;0,3980
465,50;0,3955
466,00;0,3929
466,50;0,3904
467,00;0,3879
467,50;0,3854
468,00;0,3830
468,50;0,3807
469,00;0,3784
469,50;0,3761
470,00;0,3741
470,50;0,3718
471,00;0,3697
471,50;0,3677
472,00;0,3658
472,50;0,3639
473,00;0,3622
473,50;0,3605
474,00;0,3589
474,50;0,3573
475,00;0,3560
475,50;0,3546
476,00;0,3533
476,50;0,3521
477,00;0,3509
477,50;0,3499
478,00;0,3489
478,50;0,3479
479,00;0,3471
479,50;0,3462
480,00;0,3455
480,50;0,3448
481,00;0,3442
481,50;0,3436
482,00;0,3430
482,50;0,3426
483,00;0,3421
483,50;0,3418
484,00;0,3414
484,50;0,3411
485,00;0,3409
485,50;0,3406
486,00;0,3405
486,50;0,3404
487,00;0,3402
487,50;0,3401
488,00;0,3400
488,50;0,3400
489,00;0,3400
489,50;0,3400
490,00;0,3401
490,50;0,3402
491,00;0,3402
491,50;0,3404
492,00;0,3404
492,50;0,3407
493,00;0,3407
493,50;0,3409
494,00;0,3411
494,50;0,3413
495,00;0,3415
495,50;0,3417
496,00;0,3418
496,50;0,3421
497,00;0,3423
497,50;0,3425
498,00;0,3427
498,50;0,3429
499,00;0,3431
499,50;0,3434
500,00;0,3436
500,50;0,3439
501,00;0,3443
501,50;0,3446
502,00;0,3450
502,50;0,3453
503,00;0,3458
503,50;0,3462
504,00;0,3465
