[nm]	norm A
504.5	0.348830535
505	0.35126991
505.5	0.35378103
506	0.356292151
506.5	0.358875018
507	0.361457885
507.5	0.364040752
508	0.366767111
508.5	0.369349978
509	0.372076338
509.5	0.374730951
510	0.377457311
510.5	0.380183671
511	0.382981776
511.5	0.385779882
512	0.388577988
512.5	0.391376094
513	0.394245946
513.5	0.397187545
514	0.400272636
514.5	0.403357727
515	0.406514564
515.5	0.409743148
516	0.413043478
516.5	0.416415555
517	0.419859377
517.5	0.423374946
518	0.426962261
518.5	0.430693069
519	0.434495623
519.5	0.438369924
520	0.442315971
520.5	0.446333764
521	0.450423303
521.5	0.454584589
522	0.458745875
522.5	0.462978907
523	0.467283685
523.5	0.471660209
524	0.476036734
524.5	0.480485005
525	0.484933276
525.5	0.489453293
526	0.494045057
526.5	0.49863682
527	0.50330033
527.5	0.508035586
528	0.512770842
528.5	0.517506098
529	0.522241355
529.5	0.527048357
530	0.531855359
530.5	0.536662362
531	0.541469364
531.5	0.546348113
532	0.551298608
532.5	0.556177357
533	0.561199598
533.5	0.56622184
534	0.571315827
534.5	0.576338069
535	0.581503803
535.5	0.58659779
536	0.591763524
536.5	0.596857512
537	0.602094992
537.5	0.607332472
538	0.612498206
538.5	0.617807433
539	0.623044913
539.5	0.628282393
540	0.63359162
540.5	0.638900847
541	0.644210073
541.5	0.649591046
542	0.654900273
542.5	0.660209499
543	0.665590472
543.5	0.670899699
544	0.676208925
544.5	0.681518152
545	0.686827378
545.5	0.692136605
546	0.697374085
546.5	0.702755058
547	0.707992538
547.5	0.713230019
548	0.718539245
548.5	0.723920218
549	0.729085952
549.5	0.734323432
550	0.739560913
550.5	0.7446549
551	0.749892381
551.5	0.754914622
552	0.76000861
552.5	0.765030851
553	0.769981346
553.5	0.774931841
554	0.779882336
554.5	0.784689338
555	0.789639834
555.5	0.79437509
556	0.799182092
556.5	0.803702109
557	0.808365619
557.5	0.812957383
558	0.817405654
558.5	0.821853925
559	0.826158703
559.5	0.830391735
560	0.834696513
560.5	0.838857799
561	0.843162577
561.5	0.847108624
562	0.851198163
562.5	0.855215956
563	0.859233749
563.5	0.863036304
564	0.866838858
564.5	0.870354427
565	0.874013488
565.5	0.877816042
566	0.881116373
566.5	0.884560195
567	0.887932271
567.5	0.891232602
568	0.894461185
568.5	0.897689769
569	0.90077486
569.5	0.903859951
570	0.906729803
570.5	0.909671402
571	0.912541254
571.5	0.915267614
572	0.917993973
572.5	0.92057684
573	0.923087961
573.5	0.925527335
574	0.927894963
574.5	0.93047783
575	0.932558473
575.5	0.934926101
576	0.93707849
576.5	0.939302626
577	0.941455015
577.5	0.943320419
578	0.945472808
578.5	0.947266466
579	0.94913187
579.5	0.950997274
580	0.952790931
580.5	0.954512843
581	0.956163008
581.5	0.958028412
582	0.959391591
582.5	0.961041756
583	0.962476682
583.5	0.963983355
584	0.965418281
584.5	0.966709714
585	0.968144641
585.5	0.969292581
586	0.970655761
586.5	0.971731956
587	0.972951643
587.5	0.974314823
588	0.975247525
588.5	0.976251973
589	0.977399914
589.5	0.978332616
590	0.979265318
590.5	0.980341512
591	0.981202468
591.5	0.982063424
592	0.982852633
592.5	0.983641842
593	0.984431052
593.5	0.985148515
594	0.985865978
594.5	0.986726934
595	0.987444397
595.5	0.988090113
596	0.988592337
596.5	0.989309801
597	0.989812025
597.5	0.990457741
598	0.991103458
598.5	0.991533936
599	0.991892668
599.5	0.992394892
600	0.992897116
600.5	0.993327594
601	0.993829818
601.5	0.994332042
602	0.994619027
602.5	0.995049505
603	0.99533649
603.5	0.995623475
604	0.9961257
604.5	0.996340938
605	0.996843163
605.5	0.996914909
606	0.99727364
606.5	0.997632372
607	0.997919357
607.5	0.998134596
608	0.998278089
608.5	0.998565074
609	0.998780313
609.5	0.998923805
610	0.998995552
610.5	0.999210791
611	0.999354283
611.5	0.999354283
612	0.999569522
612.5	0.999713015
613	0.999713015
613.5	0.999784761
614	0.999784761
614.5	0.999784761
615	0.999856507
615.5	0.999928254
616	1
616.5	1
617	1
617.5	0.999928254
618	1
618.5	0.999784761
619	0.999856507
619.5	0.999713015
620	0.999641268
620.5	0.999641268
621	0.999569522
621.5	0.99942603
622	0.99942603
622.5	0.999139044
623	0.999139044
623.5	0.998923805
624	0.99863682
624.5	0.998493328
625	0.998493328
625.5	0.998278089
626	0.998134596
626.5	0.997847611
627	0.997560626
627.5	0.997345387
628	0.997130148
628.5	0.996914909
629	0.996556177
629.5	0.996484431
630	0.996053953
630.5	0.995766968
631	0.995551729
631.5	0.995192998
632	0.994834266
632.5	0.994547281
633	0.994116803
633.5	0.993758071
634	0.99339934
634.5	0.992968862
635	0.992538384
635.5	0.991964414
636	0.991749175
636.5	0.991103458
637	0.99067298
637.5	0.990242503
638	0.989596786
638.5	0.989022815
639	0.988664084
639.5	0.988090113
640	0.987444397
640.5	0.98679868
641	0.986296456
641.5	0.985507246
642	0.985005022
642.5	0.984359305
643	0.983641842
643.5	0.982852633
644	0.982063424
644.5	0.981489453
645	0.980700244
645.5	0.979839288
646	0.979121825
646.5	0.978332616
647	0.97747166
647.5	0.976682451
648	0.975749749
648.5	0.974817047
649	0.973884345
649.5	0.97280815
650	0.971947195
650.5	0.970942746
651	0.969866552
651.5	0.968790357
652	0.967785909
652.5	0.966494476
653	0.965346535
653.5	0.96427034
654	0.962978907
654.5	0.961830966
655	0.960539532
655.5	0.959176352
656	0.957956665
656.5	0.956521739
657	0.955158559
657.5	0.953723633
658	0.952360453
658.5	0.950782035
659	0.949490601
659.5	0.94776869
660	0.946333764
660.5	0.944755345
661	0.94310518
661.5	0.941383269
662	0.939733104
662.5	0.937939446
663	0.936289281
663.5	0.934423877
664	0.93263022
664.5	0.930836562
665	0.928899412
665.5	0.927034008
666	0.924881619
666.5	0.923016215
667	0.920935572
667.5	0.918926675
668	0.91670254
668.5	0.914621897
669	0.912469508
669.5	0.91010188
670	0.907949491
670.5	0.905581863
671	0.903357727
671.5	0.900918353
672	0.898478978
672.5	0.896039604
673	0.893456737
673.5	0.891017363
674	0.888362749
674.5	0.885779882
675	0.883268762
675.5	0.880470656
676	0.877816042
676.5	0.875161429
677	0.872363323
677.5	0.869493471
678	0.866695365
678.5	0.863825513
679	0.860812168
679.5	0.85787057
680	0.854857225
680.5	0.85184388
681	0.848687043
681.5	0.845673698
682	0.84251686
682.5	0.83921653
683	0.835987947
683.5	0.832759363
684	0.829459033
684.5	0.826086957
685	0.822786626
685.5	0.819486296
686	0.816042474
686.5	0.812670397
687	0.809226575
687.5	0.805711006
