0.000	202.548	210.121	217.687	225.246	232.798	240.343	247.881	255.411	262.934	270.451	277.960	285.462	292.956	300.444	307.925	315.398	322.864	330.323	337.775	345.220	352.658	360.088	367.512	374.928	382.337	389.739	397.134	404.522	411.902	419.275	426.642	434.001	441.353	448.697	456.035	463.365	470.689	478.005	485.314	492.615	499.910	507.197	514.478	521.751	529.017	536.276	543.527	550.772	558.009	565.239	572.462	579.678	586.886	594.088	601.282	608.469	615.649	622.822	629.987	637.146	644.297	651.441	658.578	665.707	672.830	679.945	687.053	694.154	701.248	708.334	715.414	722.486	729.551	736.608	743.659	750.702	757.739	764.768	771.789	778.804	785.811	792.812	799.805	806.790	813.769	820.740	827.705	834.662	841.611	848.554	855.489	862.417	869.338	876.252	883.159	890.058	896.950	903.835	910.713	917.583	924.447	931.303	938.151	944.993	951.827	958.655	965.474	972.287	979.093	985.891	992.682	999.466	1006.243	1013.012	1019.774	1026.529	1033.277	1040.017	1046.750	1053.476	1060.195	1066.907	1073.611	1080.308	1086.998	1093.680	1100.356	1107.024	1113.685	1117.844
406000.000	-338.830	-86.955	-18.955	-44.330	30.108	11.295	83.420	-13.955	-57.267	-6.830	24.670	-22.142	13.983	-12.142	-20.892	15.795	123.483	9.358	-43.955	7.108	-30.955	-31.767	5.858	-16.392	14.670	5.420	-46.017	-15.955	8.983	-23.017	5.295	-25.267	32.858	-44.205	-8.517	5.233	-5.080	-0.455	2.358	16.170	-4.142	39.295	-11.517	9.420	-7.142	8.545	1.420	-15.892	20.108	2.045	-16.830	-30.267	73.170	17.795	-21.955	14.045	-27.017	-56.080	-1.955	-21.892	-29.330	-30.455	42.795	17.295	17.108	-11.580	-39.205	-29.017	-51.580	16.795	-5.205	-7.767	-24.392	17.108	33.170	-15.830	-29.142	-23.705	1.358	4.608	10.608	-49.955	-5.267	-20.392	-6.142	-11.017	-14.955	34.795	48.045	2.920	-6.267	-40.142	-42.267	132.108	-66.767	95.545	-27.330	19.795	-39.080	31.358	-19.142	-7.830	25.045	-35.580	13.108	-20.142	-18.267	-4.267	33.420	-11.580	-13.080	11.920	35.358	52.920	5.483	-17.892	-34.080	-11.267	0.045	21.295	25.420	61.358	43.983	43.983	-4.892	46.420	-4.705	-43.330	-156.392	-1255.080
407000.000	-332.989	-81.489	-17.614	-57.239	17.074	15.886	86.761	-12.614	-35.114	-13.239	25.324	-15.364	6.136	-8.489	-8.176	15.699	128.636	5.136	-36.739	9.449	-17.739	-21.739	2.011	-20.051	14.449	5.449	-30.551	-12.551	10.699	-19.676	1.261	-21.676	26.511	-25.051	-0.364	7.636	2.199	-4.614	-4.989	24.574	-12.739	43.636	-4.239	8.011	5.449	14.949	-1.051	-18.239	27.761	2.449	-14.676	-37.614	86.574	29.449	-17.301	18.824	-20.864	-40.489	0.761	-21.926	-16.801	-31.239	50.761	6.949	20.136	-6.114	-38.489	-13.739	-52.426	15.011	1.636	-11.551	-27.051	22.324	38.886	-20.676	-13.176	-24.614	8.886	10.699	11.136	-45.676	-13.426	-7.301	-4.614	-10.426	-9.926	38.949	53.324	-3.926	-2.239	-29.864	-38.989	134.574	-59.051	88.824	-26.926	30.761	-32.801	31.824	-18.864	-11.364	12.011	-31.426	5.136	-14.426	-12.364	-9.801	42.886	-9.426	-6.176	8.136	53.824	57.136	11.824	-6.051	-29.239	-19.176	5.886	13.636	25.386	71.324	47.574	53.636	-4.114	40.636	-21.114	-33.551	-155.051	-1252.176
408000.000	-335.898	-68.460	-15.648	-43.960	27.852	4.915	84.290	-15.773	-47.148	-3.335	19.352	-24.460	13.915	-6.523	-10.960	17.227	128.352	13.665	-41.335	16.477	-27.710	-23.523	2.040	-5.085	14.602	7.352	-35.085	-14.648	7.977	-15.585	-2.898	-23.835	24.727	-34.460	9.915	6.852	2.915	6.227	9.727	27.040	-6.398	43.102	-5.023	16.415	1.602	17.602	-8.585	-3.460	39.290	-4.023	-14.273	-31.585	84.102	27.415	-18.210	29.852	-13.710	-47.210	5.540	-24.460	-19.085	-30.773	59.165	4.290	20.665	-4.335	-35.648	-25.835	-58.773	24.727	11.477	-7.648	-26.398	27.665	46.102	-16.335	-16.398	-16.898	8.665	16.352	9.915	-34.335	-11.585	-11.523	-2.648	-9.398	-12.898	44.165	53.790	4.290	9.352	-27.273	-33.148	127.915	-56.148	101.290	-20.085	29.477	-24.585	34.790	-15.023	-11.023	23.852	-26.648	5.852	-21.085	-5.960	-7.398	52.602	8.040	-2.648	9.852	54.790	51.915	13.102	-9.210	-28.335	-8.585	0.727	22.665	21.602	59.040	47.352	51.477	14.790	35.602	-5.710	-31.523	-153.898	-1254.085
409000.000	-340.455	-76.142	-21.267	-41.205	19.858	14.608	85.983	-16.142	-38.267	-0.205	5.608	-26.392	17.420	-11.705	-9.142	18.983	124.483	6.420	-39.705	10.108	-20.080	-30.392	-5.142	-16.830	10.045	7.420	-37.267	-22.142	10.733	-29.392	3.420	-12.705	24.858	-45.517	-7.267	3.608	3.483	-7.205	6.545	10.858	-19.455	39.483	-0.705	13.795	1.608	11.358	-1.705	-0.455	30.233	2.608	-18.017	-39.017	77.233	18.420	-13.267	15.170	-17.705	-54.892	5.045	-19.517	-24.580	-30.892	55.545	13.420	15.170	-4.892	-46.142	-32.142	-52.580	27.795	-8.642	-19.767	-27.455	13.545	47.045	-15.580	-22.080	-21.392	1.920	-0.705	4.420	-51.517	-14.767	-14.830	-15.142	0.920	-12.517	39.170	55.733	9.545	8.358	-29.205	-46.142	138.670	-64.205	92.920	-24.017	19.233	-35.580	35.295	-18.955	-10.955	26.045	-33.767	13.108	-28.392	-9.267	-14.955	40.795	-6.017	-8.205	9.358	52.233	46.670	2.045	-9.142	-34.267	-4.767	3.670	16.670	27.295	61.858	50.670	45.108	-1.017	36.920	-7.767	-30.080	-154.455	-1253.892
410000.000	-333.114	-81.114	-13.426	-43.614	25.636	16.949	88.949	-12.114	-43.676	-4.239	14.449	-37.301	8.386	-5.864	-20.739	14.511	129.449	12.261	-48.426	8.261	-15.551	-33.301	4.574	-16.489	5.261	-0.989	-34.364	-6.676	39.886	27.136	57.324	65.949	148.386	169.636	448.636	1027.511	2245.261	4616.324	8509.761	13893.699	20515.386	27923.386	34830.386	40530.136	44194.199	45835.699	45272.074	42903.824	39185.199	34529.386	29568.136	24649.511	20181.824	16073.386	12780.886	9976.074	7635.886	5774.699	4359.886	3263.511	2430.386	1814.636	1423.574	1044.949	782.011	565.261	400.949	320.074	208.449	218.949	159.011	114.949	78.011	109.699	120.449	46.511	50.574	26.136	42.136	36.386	32.011	-17.614	8.824	-3.364	9.261	0.074	-2.676	51.824	62.886	-0.426	1.761	-31.739	-30.426	134.886	-66.489	95.136	-25.801	17.386	-27.301	26.386	-22.926	-8.739	14.324	-42.801	9.199	-23.301	-26.051	-15.989	34.574	-7.676	-17.551	-3.989	34.011	47.386	-4.364	-17.114	-38.114	-18.176	-9.364	21.386	18.761	66.949	49.636	49.261	0.824	44.199	-12.489	-38.926	-170.239	-1265.926
411000.000	-339.699	-68.199	-22.136	-49.511	27.614	7.926	81.864	-17.636	-37.199	-5.636	16.489	-24.011	22.239	-7.761	-21.136	8.676	187.864	8.614	-40.324	2.614	-23.386	-29.574	-5.011	-11.574	12.176	13.114	-33.386	-7.824	30.989	15.926	49.301	29.926	100.239	59.426	188.676	416.739	921.614	1882.239	3548.426	5868.676	8770.301	12094.864	15114.489	17645.989	19305.739	20049.426	19885.239	18837.926	17258.614	15245.051	13021.426	10855.489	8956.114	7125.239	5639.489	4454.739	3381.989	2554.801	1962.926	1454.426	1096.301	811.489	693.801	492.864	386.676	273.739	180.176	153.801	91.551	129.489	96.614	74.926	42.864	70.614	89.989	32.864	18.114	11.614	28.926	31.551	36.364	-21.699	5.551	-1.324	4.176	-0.074	-10.386	47.989	64.864	-5.699	-0.574	-24.824	-27.636	130.239	-54.511	93.114	-23.636	13.864	-36.386	29.989	-18.011	-20.574	26.801	-37.386	12.739	-13.074	-12.511	-14.136	38.739	-12.449	-10.824	11.739	52.801	56.114	0.989	-10.199	-34.761	-8.324	-3.386	11.426	23.864	73.426	53.176	51.114	5.426	35.739	-7.949	-37.761	-150.949	-1260.949
412000.000	-340.045	-72.545	-16.045	-52.483	26.080	7.267	86.205	-6.983	-42.858	-11.670	17.830	-20.233	12.892	-4.983	-9.358	3.767	114.392	13.767	-36.920	-2.733	-28.733	-34.233	-3.483	-22.045	15.892	6.767	-45.858	-15.420	19.142	12.330	37.892	28.455	85.642	32.267	120.392	260.330	548.642	1174.205	2224.955	3726.892	5552.267	7699.705	9632.580	11272.330	12393.392	12841.142	12701.080	12056.142	11095.080	9745.705	8360.205	6968.955	5761.830	4594.517	3623.017	2876.205	2187.267	1646.017	1279.142	930.080	722.642	516.642	476.580	337.892	275.517	193.705	114.392	100.205	54.392	100.455	72.330	49.142	25.580	65.392	80.330	27.205	10.517	7.455	32.892	21.330	29.142	-27.045	0.830	-10.670	2.455	0.080	1.955	41.017	59.892	-5.983	1.892	-31.045	-40.295	131.517	-76.358	81.267	-30.483	4.017	-24.108	34.017	-15.483	-11.795	13.017	-34.983	10.205	-22.983	-19.608	-18.420	29.955	-11.545	-20.858	7.580	41.830	39.892	2.267	-20.420	-33.795	-15.483	-3.670	17.642	15.330	73.642	44.580	49.330	-4.233	38.142	-13.920	-40.420	-164.045	-1263.295
413000.000	-336.006	-72.131	-20.006	-43.568	28.932	12.619	84.057	-12.006	-44.443	-8.381	10.307	-28.756	21.244	-14.318	-8.193	10.494	127.869	8.869	-33.256	5.682	-22.818	-21.631	-4.693	-18.693	6.494	5.682	-41.756	-9.381	22.994	6.682	31.057	26.869	70.244	27.182	84.119	188.119	414.244	836.744	1593.057	2695.494	4003.869	5609.619	7024.244	8251.119	9020.307	9399.744	9287.307	8806.869	8116.057	7140.369	6117.369	5103.994	4261.432	3385.869	2663.494	2111.057	1597.182	1194.119	940.619	690.182	527.869	385.619	357.619	255.432	207.432	138.307	85.119	69.869	23.432	83.244	48.744	48.307	21.807	54.307	67.057	26.432	8.057	10.994	24.744	25.619	31.244	-29.631	3.307	-12.068	-0.506	8.369	-14.318	56.619	43.244	-1.881	3.369	-33.131	-40.381	128.682	-62.756	91.182	-29.881	16.619	-35.881	25.494	-13.756	-20.443	17.119	-34.193	15.807	-28.568	-21.193	-4.631	30.432	-4.193	-18.631	5.682	44.369	49.369	11.994	-14.256	-35.193	-8.881	-2.756	15.557	21.244	60.744	47.619	55.182	-2.443	31.994	-6.818	-34.256	-156.318	-1260.568
414000.000	-333.443	-67.568	-22.506	-45.318	19.682	24.182	81.307	-19.381	-46.693	-1.068	17.869	-19.318	11.244	-1.506	-17.131	10.869	117.994	8.057	-45.318	6.057	-18.818	-25.193	3.182	-17.693	13.182	0.994	-40.131	-11.131	17.744	4.244	31.807	11.369	69.557	13.682	65.494	150.057	309.432	649.432	1244.807	2095.682	3138.744	4393.494	5496.182	6466.432	7103.557	7360.932	7264.557	6863.307	6342.807	5604.807	4805.932	3990.432	3355.744	2682.744	2092.182	1673.307	1258.994	939.807	742.494	538.619	414.869	290.307	316.619	211.994	165.807	112.557	63.619	61.557	14.682	73.682	51.057	36.869	11.619	52.057	67.557	10.119	5.307	4.744	19.494	21.182	19.244	-34.318	-6.068	-0.381	6.619	1.932	-11.506	51.119	51.119	11.182	5.182	-39.631	-40.131	142.869	-59.631	92.932	-20.756	13.557	-39.693	32.807	-8.943	-10.568	18.057	-45.068	11.182	-18.318	-14.881	-5.443	38.307	-8.318	-12.381	14.994	40.369	55.932	-0.818	-15.881	-27.631	-13.693	-5.943	17.557	16.182	60.682	38.307	45.619	5.994	32.807	-12.818	-43.256	-158.131	-1259.568
