0.000	202.548	210.121	217.687	225.246	232.798	240.343	247.881	255.411	262.934	270.451	277.960	285.462	292.956	300.444	307.925	315.398	322.864	330.323	337.775	345.220	352.658	360.088	367.512	374.928	382.337	389.739	397.134	404.522	411.902	419.275	426.642	434.001	441.353	448.697	456.035	463.365	470.689	478.005	485.314	492.615	499.910	507.197	514.478	521.751	529.017	536.276	543.527	550.772	558.009	565.239	572.462	579.678	586.886	594.088	601.282	608.469	615.649	622.822	629.987	637.146	644.297	651.441	658.578	665.707	672.830	679.945	687.053	694.154	701.248	708.334	715.414	722.486	729.551	736.608	743.659	750.702	757.739	764.768	771.789	778.804	785.811	792.812	799.805	806.790	813.769	820.740	827.705	834.662	841.611	848.554	855.489	862.417	869.338	876.252	883.159	890.058	896.950	903.835	910.713	917.583	924.447	931.303	938.151	944.993	951.827	958.655	965.474	972.287	979.093	985.891	992.682	999.466	1006.243	1013.012	1019.774	1026.529	1033.277	1040.017	1046.750	1053.476	1060.195	1066.907	1073.611	1080.308	1086.998	1093.680	1100.356	1107.024	1113.685	1117.844
1000.000	-263.761	-65.136	-16.511	-38.574	20.239	9.114	67.364	-13.074	-38.511	-3.199	19.926	-21.511	14.739	-8.511	-12.324	9.926	104.364	3.801	-32.011	9.176	-15.511	-24.636	-2.261	-10.449	17.426	2.426	-35.324	-12.136	8.739	-20.886	-3.699	-12.511	25.614	-21.824	-7.511	12.801	2.551	7.989	13.676	42.614	9.864	64.239	7.614	30.551	21.989	29.301	0.051	-3.574	25.239	6.239	-10.324	-29.636	74.051	20.051	-15.074	13.676	-16.261	-39.761	0.114	-23.074	-14.636	-27.386	49.239	7.864	16.239	-12.574	-31.886	-19.761	-39.949	17.739	-0.261	-6.324	-15.136	20.739	35.051	-19.511	-11.324	-11.074	7.114	7.739	11.051	-33.761	1.364	-11.324	-11.386	-5.574	-5.761	5.114	-7.699	-3.261	0.489	-20.511	-25.886	123.239	-47.199	85.926	-19.699	21.426	-19.449	35.364	-17.386	-12.886	33.489	-23.199	13.114	-9.511	-8.386	-4.949	35.489	-7.636	-7.074	12.301	45.551	39.926	6.114	-1.699	-20.136	-4.261	-0.949	21.051	23.614	63.051	43.301	42.176	3.176	24.676	-1.386	-31.636	-129.011	-984.574
2000.000	-257.153	-64.903	-20.841	-37.091	25.097	9.097	70.034	-16.278	-34.278	-8.153	18.659	-19.028	12.784	-6.591	-10.716	5.534	98.534	17.972	-33.716	14.909	-17.716	-18.153	2.284	-19.716	6.284	7.597	-27.778	5.597	23.972	17.284	46.659	34.159	85.722	56.159	154.284	336.284	686.909	1323.284	2231.722	3311.222	4405.472	5342.472	5827.347	6044.097	6000.784	5660.597	5136.159	4481.034	3850.159	3229.472	2664.909	2147.847	1830.722	1393.534	1002.409	823.034	668.409	534.347	451.472	336.659	276.909	215.972	217.909	114.534	106.534	90.909	60.472	65.597	35.659	86.784	57.409	45.159	28.847	58.784	72.284	24.284	14.284	6.097	18.034	26.534	23.784	-34.528	0.909	-1.966	2.284	-1.528	-10.528	44.222	1.597	-7.653	5.659	-26.216	-28.841	113.972	-49.903	80.847	-20.028	29.534	-28.903	27.659	-16.841	-11.716	27.784	-30.216	2.659	-12.841	-9.091	-4.528	34.222	-10.591	-6.716	20.034	33.347	51.659	7.409	-3.278	-28.341	-2.716	1.034	23.097	18.909	58.222	37.347	37.222	1.659	33.409	-2.403	-30.966	-135.341	-993.966
3000.000	-261.017	-68.830	-14.642	-32.705	18.295	8.483	63.358	-6.705	-34.642	-9.017	14.295	-17.392	10.670	-1.080	-16.955	12.295	98.420	15.108	-35.892	9.233	-23.517	-17.330	-0.767	-7.455	13.608	12.295	-31.080	-10.892	25.545	13.420	33.983	25.295	72.795	51.420	105.545	229.170	459.483	886.920	1457.483	2198.295	2896.170	3539.858	3840.545	3983.858	3940.670	3726.358	3380.920	2941.420	2551.483	2138.358	1757.545	1408.608	1223.483	931.670	656.733	546.170	437.608	343.045	312.483	222.733	187.858	144.983	163.358	91.983	77.170	60.670	38.608	53.858	19.420	73.983	47.420	34.170	14.670	63.858	72.170	17.045	14.795	2.295	22.295	13.358	30.358	-24.705	11.295	-9.580	2.858	-9.080	-9.955	35.670	-13.455	-2.642	5.295	-24.580	-34.455	110.858	-46.205	86.358	-12.080	21.608	-20.642	29.170	-22.580	-3.767	24.483	-34.017	11.295	-21.392	-5.455	-4.267	36.170	-1.392	-14.017	8.670	34.420	41.608	8.983	-5.142	-21.705	-5.517	-1.142	19.920	8.295	60.795	37.920	37.920	-0.267	29.420	-3.767	-32.767	-140.205	-990.892
4000.000	-256.648	-62.335	-18.960	-36.335	23.977	17.540	71.852	-17.148	-44.460	-12.585	15.102	-18.085	19.102	-8.085	-5.898	10.790	100.415	12.852	-36.773	8.102	-13.023	-25.960	-0.898	-8.710	8.477	5.040	-26.773	4.915	13.540	10.540	41.852	18.415	72.915	30.540	90.102	187.477	361.540	702.227	1142.227	1710.165	2257.665	2767.790	2972.602	3104.665	3044.415	2898.102	2638.040	2291.477	1981.790	1665.915	1363.977	1087.040	985.790	731.602	512.540	438.165	336.915	260.040	253.290	178.977	143.665	107.852	151.665	79.102	78.852	58.102	33.915	48.415	13.727	73.540	43.602	38.227	19.602	48.227	66.415	19.415	18.665	-0.335	14.790	22.790	16.977	-32.773	4.040	-8.898	-4.273	1.540	-4.335	35.665	-2.085	0.040	-2.023	-28.460	-37.210	118.852	-54.398	88.602	-19.460	11.852	-25.835	25.352	-18.335	-9.210	20.852	-31.835	-1.773	-14.273	-5.023	-6.898	31.727	-2.523	-4.960	7.852	44.665	37.727	2.540	-13.523	-16.710	-13.398	5.165	22.040	25.665	54.665	41.290	43.477	0.540	35.415	-7.710	-30.523	-131.585	-990.335
5000.000	-260.892	-68.705	-18.080	-40.017	25.233	16.233	67.170	-15.767	-37.955	-8.330	16.420	-16.205	11.295	-2.205	-10.580	1.920	97.858	13.170	-29.330	6.420	-16.830	-17.642	-3.517	-17.580	5.420	6.045	-28.017	-12.017	25.795	1.608	31.670	7.733	63.108	26.733	66.858	150.983	300.670	579.108	947.233	1427.733	1848.858	2301.045	2470.608	2573.670	2527.608	2395.545	2161.983	1898.983	1651.983	1370.420	1125.358	901.233	817.983	600.108	417.483	373.420	292.295	206.170	211.920	132.045	118.170	87.420	134.483	69.920	64.983	38.983	28.795	34.483	0.108	56.358	29.608	24.295	6.233	45.420	51.858	2.108	2.608	0.608	18.983	12.795	9.733	-33.330	-6.267	-3.142	3.233	-5.455	-4.955	30.295	1.420	-8.080	5.045	-21.455	-28.142	98.858	-59.142	86.295	-26.705	25.045	-31.892	25.733	-20.267	-6.080	21.170	-26.955	6.920	-21.955	-7.455	-11.392	34.108	3.670	-21.017	5.170	36.983	50.045	-1.455	-13.017	-21.017	-16.392	-9.705	19.170	16.233	50.295	37.233	40.545	4.483	30.983	-11.955	-32.767	-142.017	-993.330
