0.000	202.548	210.121	217.687	225.246	232.798	240.343	247.881	255.411	262.934	270.451	277.960	285.462	292.956	300.444	307.925	315.398	322.864	330.323	337.775	345.220	352.658	360.088	367.512	374.928	382.337	389.739	397.134	404.522	411.902	419.275	426.642	434.001	441.353	448.697	456.035	463.365	470.689	478.005	485.314	492.615	499.910	507.197	514.478	521.751	529.017	536.276	543.527	550.772	558.009	565.239	572.462	579.678	586.886	594.088	601.282	608.469	615.649	622.822	629.987	637.146	644.297	651.441	658.578	665.707	672.830	679.945	687.053	694.154	701.248	708.334	715.414	722.486	729.551	736.608	743.659	750.702	757.739	764.768	771.789	778.804	785.811	792.812	799.805	806.790	813.769	820.740	827.705	834.662	841.611	848.554	855.489	862.417	869.338	876.252	883.159	890.058	896.950	903.835	910.713	917.583	924.447	931.303	938.151	944.993	951.827	958.655	965.474	972.287	979.093	985.891	992.682	999.466	1006.243	1013.012	1019.774	1026.529	1033.277	1040.017	1046.750	1053.476	1060.195	1066.907	1073.611	1080.308	1086.998	1093.680	1100.356	1107.024	1113.685	1117.844
6000.000	-268.392	-69.705	-18.517	-38.267	14.858	12.233	80.608	-12.205	-44.705	-5.017	15.420	-15.017	10.608	-8.955	-19.080	13.483	105.795	11.545	-28.330	9.983	-12.955	-20.142	-2.330	-5.892	11.795	1.983	-27.142	-17.330	7.358	-24.642	-6.767	-20.705	22.483	-26.330	-6.892	3.983	5.545	11.545	26.733	54.170	48.608	120.358	98.108	130.420	135.983	154.295	137.420	123.108	138.483	105.733	81.170	45.233	132.170	76.483	26.545	48.233	3.358	-19.517	12.983	-11.080	-7.705	-25.955	51.983	14.608	25.608	3.920	-27.705	-14.642	-44.330	10.983	-1.205	-4.830	-20.205	16.420	31.420	-13.455	-10.705	-20.080	4.608	6.358	7.858	-47.080	-13.705	-14.455	0.233	-2.892	-8.580	4.795	1.045	-0.580	-9.017	-25.517	-26.455	117.358	-52.017	84.358	-9.642	6.795	-25.642	26.420	-7.267	-2.767	19.608	-31.080	16.420	-16.080	-10.392	-10.142	40.983	-3.142	-14.767	18.295	38.795	42.420	6.108	-9.642	-26.892	-10.642	2.795	18.920	19.608	59.295	37.045	46.608	7.358	31.420	-5.017	-36.205	-133.830	-1014.142
7000.000	-263.977	-66.727	-12.540	-36.727	21.023	13.273	74.148	-9.227	-41.102	-10.602	16.335	-27.540	12.960	-4.665	-8.540	17.210	107.335	13.398	-35.227	4.023	-15.227	-12.102	13.085	-11.227	8.648	3.648	-30.227	-11.852	10.898	-21.540	-2.915	-23.727	26.210	-31.227	-0.477	0.773	0.585	19.523	29.210	56.023	48.023	114.898	97.085	136.523	134.523	150.148	144.085	118.398	146.273	118.773	90.023	48.085	133.398	69.398	32.210	49.210	6.335	-22.602	23.148	-7.165	-8.102	-28.165	49.710	20.335	30.148	2.710	-25.727	-12.665	-36.790	13.835	-3.352	-7.415	-21.290	19.523	35.523	-16.415	-24.165	-18.040	14.398	6.523	8.710	-36.790	-6.102	-17.727	1.335	0.523	-1.415	14.585	5.648	-1.290	7.523	-30.852	-30.227	121.648	-51.915	85.273	-14.915	28.835	-22.290	32.148	-19.415	-12.915	21.085	-28.852	7.273	-11.977	-0.977	3.273	36.460	-3.602	-8.290	17.148	49.710	42.710	15.023	-1.727	-16.102	-5.602	-1.977	14.585	18.398	59.148	41.898	50.648	6.585	37.710	-5.352	-32.665	-127.040	-1013.977
8000.000	-267.682	-63.744	-12.682	-42.119	30.506	13.006	68.381	-7.307	-40.744	-12.307	11.818	-21.119	12.568	-8.682	-22.244	9.943	110.443	8.256	-35.557	13.256	-20.432	-17.994	8.568	-14.244	2.568	5.006	-32.932	-1.557	38.318	29.756	63.006	73.631	159.381	180.693	368.443	775.443	1648.693	3280.693	6015.568	9866.131	14693.006	20118.131	25227.131	29413.318	32132.256	33146.568	32478.131	30444.506	27538.568	23978.443	20229.006	16643.256	13395.318	10546.756	8225.193	6353.381	4780.818	3578.256	2685.818	1986.256	1487.443	1077.881	890.068	637.068	497.068	349.068	244.006	214.006	141.193	157.756	114.068	87.193	55.443	94.006	91.256	40.193	32.256	30.006	36.068	33.381	41.006	-21.182	11.631	1.443	4.818	5.943	-4.432	41.068	18.006	3.381	-7.932	-22.994	-30.494	126.568	-58.682	68.881	-15.057	20.256	-33.244	20.818	-15.932	-16.182	11.318	-29.244	10.006	-18.557	-14.307	-17.307	36.131	-0.869	-15.932	-1.682	32.318	36.818	1.318	-13.119	-37.307	-10.494	-2.057	19.818	22.443	60.943	40.006	37.943	2.506	33.506	-12.432	-40.057	-137.057	-1027.557
9000.000	-262.358	-62.045	-14.920	-36.670	22.580	12.080	76.330	-15.420	-37.108	-14.795	11.580	-20.358	16.705	-5.983	-15.608	10.642	104.705	8.267	-39.108	12.455	-25.733	-19.170	0.205	-13.483	18.205	8.392	-24.358	-3.108	40.205	20.392	43.017	38.205	73.830	46.142	130.517	268.767	569.517	1166.642	2197.267	3692.705	5526.330	7639.767	9634.767	11305.892	12367.142	12900.830	12653.642	11889.892	10817.330	9439.892	8006.080	6582.580	5380.517	4249.392	3305.767	2599.580	1953.455	1450.392	1119.267	811.767	622.642	451.142	417.330	295.455	233.642	167.392	106.330	100.580	46.080	101.767	64.955	57.267	36.767	59.017	80.455	32.267	12.080	11.580	36.455	28.142	31.705	-19.420	11.205	2.392	12.767	5.705	-8.733	44.767	5.517	10.892	4.017	-26.858	-29.358	123.955	-64.483	83.892	-25.358	24.955	-29.483	26.205	-21.420	-12.983	20.955	-17.420	12.455	-16.358	-16.045	-8.108	37.580	-4.795	-12.358	6.267	41.767	44.892	5.455	-13.420	-29.170	-13.858	1.955	15.955	21.517	60.205	40.330	33.455	6.205	29.830	-6.545	-34.858	-130.545	-1022.295
10000.000	-264.108	-68.358	-15.858	-40.545	26.517	-1.420	72.642	-2.733	-36.420	-3.170	15.392	-20.670	6.267	-9.733	-17.795	17.517	105.642	1.580	-35.233	5.142	-9.608	-22.358	5.955	-11.733	20.705	9.705	-37.045	2.517	26.830	14.580	38.580	16.767	73.767	31.267	76.830	168.580	366.392	744.705	1417.955	2394.517	3583.705	5030.767	6329.330	7453.517	8195.017	8499.330	8360.517	7887.705	7183.642	6271.017	5325.705	4393.080	3641.642	2839.892	2227.330	1757.767	1313.517	980.142	757.142	550.955	423.017	297.142	305.080	217.642	175.767	128.517	75.705	69.767	28.955	87.080	68.330	33.517	22.830	63.392	67.205	20.205	16.580	10.142	25.642	19.392	22.767	-25.733	11.080	-2.108	9.642	4.080	1.017	46.580	-3.045	3.142	-2.170	-26.545	-21.170	118.017	-56.045	81.017	-24.045	14.205	-22.358	32.955	-10.795	-5.045	19.642	-27.608	10.642	-15.233	-6.420	-9.983	32.955	-9.670	-7.295	12.080	39.892	47.455	-0.670	-6.733	-23.295	-10.358	3.517	17.767	28.330	58.205	38.205	47.330	6.080	28.330	-1.795	-32.170	-129.608	-1022.795
11000.000	-270.665	-66.040	-11.852	-44.790	24.585	10.523	69.898	-5.852	-47.290	-8.102	16.648	-20.102	16.335	2.085	-18.165	17.585	115.210	15.773	-34.352	14.648	-21.165	-20.227	7.085	-13.165	12.648	4.835	-29.602	-5.915	23.460	8.898	26.460	15.898	69.148	23.335	67.585	138.773	270.710	573.273	1088.835	1827.835	2733.523	3856.960	4841.898	5713.523	6285.023	6525.023	6456.648	6100.523	5559.585	4847.773	4107.085	3407.085	2841.398	2214.148	1720.710	1359.085	1029.460	752.960	600.523	429.398	328.585	243.273	250.710	183.648	151.648	98.648	64.773	58.710	25.523	73.585	47.585	34.273	16.460	41.773	65.898	22.273	14.898	12.710	35.523	30.523	29.523	-28.165	5.710	-4.165	5.960	4.960	1.335	46.148	3.710	7.023	5.210	-21.102	-30.477	125.585	-48.040	79.585	-19.727	16.398	-26.165	35.273	-18.790	-11.790	15.460	-32.165	6.648	-22.415	-11.790	-8.665	39.835	-9.352	-10.790	20.835	45.335	41.210	10.648	-6.290	-26.602	-7.227	3.023	17.710	24.773	67.460	49.023	51.460	8.023	30.273	-5.165	-23.352	-140.102	-1021.852
12000.000	-276.006	-66.006	-14.818	-35.381	25.807	14.244	60.307	-15.506	-36.256	-13.818	22.682	-25.568	18.307	-10.193	-18.381	4.932	103.994	4.369	-44.381	14.557	-18.256	-26.381	-2.443	-16.881	7.557	4.932	-33.943	-6.506	12.182	10.932	21.932	13.682	64.932	12.994	64.369	102.682	228.432	470.869	883.307	1509.369	2236.994	3178.994	3993.494	4701.932	5168.244	5413.244	5317.682	5021.869	4615.432	4022.619	3410.807	2816.494	2353.307	1850.994	1425.369	1144.994	843.057	615.807	493.307	367.307	267.932	195.369	222.682	150.369	126.182	76.057	44.744	47.994	12.057	63.682	36.869	25.682	17.869	38.307	55.869	13.244	-2.443	3.432	28.682	17.244	24.244	-31.631	4.869	-1.381	0.807	0.557	-8.006	30.119	2.119	5.432	3.119	-18.006	-36.756	121.244	-54.131	74.182	-14.318	21.744	-26.506	35.682	-16.381	-5.506	19.557	-27.881	1.744	-16.131	-10.818	-5.443	30.807	-0.256	-12.131	1.744	42.619	44.119	4.057	-5.943	-27.881	-1.068	2.307	19.307	22.619	64.557	33.244	43.119	-3.818	35.369	-7.381	-41.818	-138.006	-1023.881
13000.000	-272.216	-59.341	-22.653	-39.278	27.222	12.034	67.722	-7.716	-36.528	-10.591	17.909	-21.653	13.534	-8.091	-14.028	13.159	111.097	6.659	-31.403	9.097	-16.528	-21.778	8.847	-16.278	14.472	7.534	-25.216	-6.591	18.034	-1.841	21.909	12.909	60.222	3.722	52.159	104.534	185.534	395.034	747.472	1278.222	1917.347	2719.972	3425.097	4057.222	4460.972	4649.534	4566.034	4350.409	3962.722	3471.784	2940.097	2413.659	2042.847	1597.347	1239.222	995.472	740.972	528.159	438.784	321.597	235.784	159.284	202.409	134.284	121.284	75.972	38.534	41.097	12.347	55.097	48.472	29.409	7.909	47.784	62.409	18.034	15.409	6.909	25.597	27.347	19.034	-25.091	13.159	-6.216	5.284	-2.653	1.409	40.159	8.159	7.722	5.159	-16.841	-30.966	121.222	-52.278	82.972	-20.028	21.097	-26.716	32.784	-14.091	-5.591	26.597	-25.403	22.159	-7.903	-9.403	-7.716	42.347	0.347	-8.716	14.784	47.409	44.659	9.409	-12.716	-22.591	-12.341	3.097	16.597	18.097	54.784	41.034	53.409	7.847	35.409	-2.903	-27.841	-127.466	-1018.966
14000.000	-265.767	-67.267	-15.455	-36.767	32.045	4.733	64.233	-6.330	-40.705	-4.330	16.358	-19.330	5.545	-5.080	-16.392	12.233	104.795	11.420	-37.455	4.108	-25.017	-20.205	4.920	-14.080	13.858	4.045	-33.455	-9.080	27.670	4.858	23.670	1.733	58.170	2.420	47.545	86.170	163.108	348.483	663.670	1134.170	1711.920	2408.170	3025.608	3563.608	3929.920	4085.920	4054.858	3811.983	3523.545	3056.358	2590.420	2139.858	1825.420	1422.670	1091.858	881.983	648.670	467.670	396.983	273.295	214.858	141.420	184.108	125.670	108.170	65.045	21.108	33.670	10.420	52.108	30.670	26.420	9.608	40.795	48.733	17.795	-1.080	-2.892	30.483	17.045	28.045	-25.392	-3.455	-9.705	6.733	-2.767	-4.767	44.233	-0.455	2.108	2.670	-15.080	-30.642	115.983	-53.205	88.920	-20.705	19.920	-20.455	30.545	-8.642	-11.017	29.545	-32.392	9.795	-17.705	-11.330	-11.080	35.795	-11.080	-13.892	15.483	44.295	46.795	2.295	-9.205	-26.642	-6.017	1.233	24.545	20.670	54.983	44.233	39.795	1.670	44.670	0.733	-27.767	-136.705	-1019.705
