 5.0000      974.00
 5.2210     1001.00
 5.4421      932.00
 5.6631      962.00
 5.8842     1057.00
 6.1052     1054.00
 6.3263      953.00
 6.5473     1045.00
 6.7684     1094.00
 6.9894     1039.00
 7.2105     1011.00
 7.4315     1065.00
 7.6526     1009.00
 7.8736     1085.00
 8.0947     1055.00
 8.3157      978.00
 8.5368     1025.00
 8.7578      938.00
 8.9789     1029.00
 9.1999      939.00
 9.4210      983.00
 9.6420      903.00
 9.8631      917.00
10.0841      800.00
10.3052      864.00
10.5262      823.00
10.7473      832.00
10.9683      793.00
11.1894      730.00
11.4104      759.00
11.6315      783.00
11.8525      737.00
12.0736      700.00
12.2947      758.00
12.5157      674.00
12.7368      725.00
12.9578      648.00
13.1789      730.00
13.3999      650.00
13.6210      682.00
13.8420      721.00
14.0631      660.00
14.2841      687.00
14.5052      633.00
14.7262      669.00
14.9473      673.00
15.1683      641.00
15.3894      691.00
15.6104      676.00
15.8315      653.00
16.0525      706.00
16.2736      651.00
16.4946      607.00
16.7157      657.00
16.9367      654.00
17.1578      658.00
17.3788      642.00
17.5998      619.00
17.8209      688.00
18.0419      668.00
18.2630      730.00
18.4840      704.00
18.7051      726.00
18.9261      700.00
19.1472      665.00
19.3682      693.00
19.5893      693.00
19.8103      787.00
20.0314      727.00
20.2524      752.00
20.4735      759.00
20.6945      700.00
20.9156      744.00
21.1366      823.00
21.3577      757.00
21.5787      795.00
21.7998      821.00
22.0208      682.00
22.2419      736.00
22.4629      741.00
22.6840      780.00
22.9050      802.00
23.1261      799.00
23.3471      739.00
23.5682      748.00
23.7892      767.00
24.0103      858.00
24.2313      704.00
24.4524      782.00
24.6734      765.00
24.8945      770.00
25.1155      775.00
25.3366      769.00
25.5576      892.00
25.7787      811.00
25.9997      799.00
26.2208      755.00
26.4418      712.00
26.6629      817.00
26.8839      837.00
27.1050      825.00
27.3260      833.00
27.5471      698.00
27.7681      671.00
27.9892      629.00
28.2102      578.00
28.4313      607.00
28.6523      611.00
28.8734      574.00
29.0944      532.00
29.3155      517.00
29.5365      531.00
29.7576      566.00
29.9786      588.00
30.1997      566.00
30.4207      512.00
30.6418      478.00
30.8628      481.00
31.0839      497.00
31.3049      530.00
31.5260      535.00
31.7470      512.00
31.9681      450.00
32.1891      429.00
32.4102      462.00
32.6313      504.00
32.8523      492.00
33.0733      476.00
33.2944      455.00
33.5155      519.00
33.7365      503.00
33.9575      521.00
34.1786      607.00
34.3997      658.00
34.6207      560.00
34.8417      577.00
35.0628      626.00
35.2839      640.00
35.5049      692.00
35.7259      661.00
35.9470      637.00
36.1681      523.00
36.3891      584.00
36.6101      563.00
36.8312      617.00
37.0523      637.00
37.2733      599.00
37.4943      564.00
37.7154      493.00
37.9365      576.00
38.1575      597.00
38.3785      558.00
38.5996      577.00
38.8207      551.00
39.0417      551.00
39.2627      586.00
39.4838      654.00
39.7049      678.00
39.9259      656.00
40.1469      586.00
40.3680      604.00
40.5891      560.00
40.8101      605.00
41.0311      654.00
41.2522      607.00
41.4733      581.00
41.6943      564.00
41.9153      590.00
42.1364      631.00
42.3575      633.00
42.5785      619.00
42.7995      632.00
43.0206      588.00
43.2416      683.00
43.4627      662.00
43.6837      689.00
43.9048      687.00
44.1258      606.00
44.3469      580.00
44.5679      746.00
44.7890      878.00
45.0100      904.00
45.2311      759.00
45.4521      623.00
45.6732      573.00
45.8942      575.00
46.1153      638.00
46.3363      672.00
46.5574      587.00
46.7784      554.00
46.9995      574.00
47.2205      594.00
47.4416      595.00
47.6626      626.00
47.8837      618.00
48.1048      634.00
48.3258      538.00
48.5468      595.00
48.7679      584.00
48.9890      578.00
49.2100      576.00
49.4310      517.00
49.6521      548.00
49.8732      553.00
50.0942      574.00
50.3152      594.00
50.5363      589.00
50.7574      616.00
50.9784      614.00
51.1994      608.00
51.4205      622.00
51.6416      639.00
51.8626      595.00
52.0836      604.00
52.3047      543.00
52.5258      635.00
52.7468      632.00
52.9678      661.00
53.1889      661.00
53.4100      632.00
53.6310      618.00
53.8520      667.00
54.0731      652.00
54.2942      655.00
54.5152      634.00
54.7362      576.00
54.9573      565.00
55.1784      604.00
55.3994      656.00
55.6204      595.00
55.8415      606.00
56.0626      559.00
56.2836      570.00
56.5046      635.00
56.7257      625.00
56.9468      579.00
57.1678      546.00
57.3888      571.00
57.6099      568.00
57.8310      556.00
58.0520      608.00
58.2730      592.00
58.4941      582.00
58.7152      573.00
58.9362      650.00
59.1572      596.00
59.3783      593.00
59.5994      536.00
59.8204      605.00
60.0414      646.00
60.2625      647.00
60.4836      719.00
60.7046      652.00
60.9256      644.00
61.1467      638.00
61.3678      632.00
61.5888      707.00
61.8098      594.00
62.0309      584.00
62.2520      586.00
62.4730      570.00
62.6940      634.00
62.9151      604.00
63.1362      597.00
63.3572      578.00
63.5782      546.00
63.7993      570.00
64.0203      560.00
64.2414      544.00
64.4625      541.00
64.6835      531.00
64.9046      550.00
65.1256      529.00
65.3466      544.00
65.5677      555.00
65.7887      555.00
66.0098      515.00
66.2309      494.00
66.4519      536.00
66.6730      529.00
66.8940      560.00
67.1150      511.00
67.3361      501.00
67.5571      543.00
67.7782      534.00
67.9993      553.00
68.2203      540.00
68.4413      510.00
68.6624      507.00
68.8834      454.00
69.1045      522.00
69.3255      490.00
69.5466      501.00
69.7677      444.00
69.9887      473.00
70.2097      463.00
70.4308      518.00
70.6518      464.00
70.8729      480.00
71.0939      506.00
71.3150      471.00
71.5361      495.00
71.7571      484.00
71.9781      481.00
72.1992      463.00
72.4202      455.00
72.6413      462.00
72.8623      472.00
73.0834      476.00
73.3045      444.00
73.5255      472.00
73.7465      449.00
73.9676      462.00
74.1886      453.00
74.4097      461.00
74.6307      453.00
74.8518      476.00
75.0729      483.00
75.2939      455.00
75.5149      489.00
75.7360      466.00
75.9570      475.00
76.1781      453.00
76.3992      483.00
76.6202      480.00
76.8413      481.00
77.0623      503.00
77.2833      448.00
77.5044      433.00
77.7254      493.00
77.9465      478.00
78.1676      458.00
78.3886      471.00
78.6097      465.00
78.8307      473.00
79.0517      480.00
79.2728      496.00
79.4938      482.00
79.7149      469.00
79.9360      451.00
80.1570      451.00
80.3781      476.00
80.5991      454.00
80.8201      442.00
