 5.0000      891.00
 5.2210      753.00
 5.4421      834.00
 5.6631      809.00
 5.8842      892.00
 6.1052      883.00
 6.3263      880.00
 6.5473      947.00
 6.7684      987.00
 6.9894      968.00
 7.2105     1024.00
 7.4315     1009.00
 7.6526      971.00
 7.8736     1069.00
 8.0947     1001.00
 8.3157     1004.00
 8.5368      969.00
 8.7578      918.00
 8.9789      903.00
 9.1999      936.00
 9.4210      933.00
 9.6420      899.00
 9.8631      908.00
10.0841      789.00
10.3052      810.00
10.5262      811.00
10.7473      776.00
10.9683      731.00
11.1894      772.00
11.4104      744.00
11.6315      663.00
11.8525      697.00
12.0736      675.00
12.2947      728.00
12.5157      737.00
12.7368      734.00
12.9578      680.00
13.1789      679.00
13.3999      670.00
13.6210      693.00
13.8420      645.00
14.0631      653.00
14.2841      666.00
14.5052      552.00
14.7262      588.00
14.9473      653.00
15.1683      616.00
15.3894      626.00
15.6104      618.00
15.8315      567.00
16.0525      612.00
16.2736      626.00
16.4946      567.00
16.7157      568.00
16.9367      625.00
17.1578      566.00
17.3788      668.00
17.5998      635.00
17.8209      660.00
18.0419      644.00
18.2630      644.00
18.4840      646.00
18.7051      658.00
18.9261      683.00
19.1472      688.00
19.3682      672.00
19.5893      720.00
19.8103      671.00
20.0314      801.00
20.2524      923.00
20.4735      886.00
20.6945      782.00
20.9156      738.00
21.1366      908.00
21.3577      846.00
21.5787      804.00
21.7998      725.00
22.0208      674.00
22.2419      676.00
22.4629      640.00
22.6840      693.00
22.9050      625.00
23.1261      699.00
23.3471      627.00
23.5682      653.00
23.7892      669.00
24.0103      629.00
24.2313      671.00
24.4524      652.00
24.6734      602.00
24.8945      662.00
25.1155      576.00
25.3366      603.00
25.5576      594.00
25.7787      591.00
25.9997      638.00
26.2208      643.00
26.4418      709.00
26.6629      765.00
26.8839      859.00
27.1050      797.00
27.3260      736.00
27.5471      543.00
27.7681      582.00
27.9892      517.00
28.2102      483.00
28.4313      456.00
28.6523      465.00
28.8734      483.00
29.0944      442.00
29.3155      451.00
29.5365      438.00
29.7576      442.00
29.9786      394.00
30.1997      388.00
30.4207      377.00
30.6418      344.00
30.8628      356.00
31.0839      374.00
31.3049      355.00
31.5260      352.00
31.7470      349.00
31.9681      361.00
32.1891      292.00
32.4102      326.00
32.6313      341.00
32.8523      333.00
33.0733      331.00
33.2944      351.00
33.5155      335.00
33.7365      359.00
33.9575      320.00
34.1786      334.00
34.3997      310.00
34.6207      379.00
34.8417      355.00
35.0628      374.00
35.2839      414.00
35.5049      358.00
35.7259      373.00
35.9470      346.00
36.1681      343.00
36.3891      294.00
36.6101      336.00
36.8312      287.00
37.0523      300.00
37.2733      319.00
37.4943      325.00
37.7154      301.00
37.9365      346.00
38.1575      304.00
38.3785      309.00
38.5996      311.00
38.8207      343.00
39.0417      358.00
39.2627      316.00
39.4838      388.00
39.7049      543.00
39.9259      466.00
40.1469      398.00
40.3680      364.00
40.5891      344.00
40.8101      320.00
41.0311      310.00
41.2522      321.00
41.4733      350.00
41.6943      330.00
41.9153      329.00
42.1364      330.00
42.3575      338.00
42.5785      358.00
42.7995      372.00
43.0206      396.00
43.2416      405.00
43.4627      362.00
43.6837      368.00
43.9048      395.00
44.1258      366.00
44.3469      384.00
44.5679      404.00
44.7890      420.00
45.0100      398.00
45.2311      369.00
45.4521      350.00
45.6732      378.00
45.8942      334.00
46.1153      313.00
46.3363      332.00
46.5574      327.00
46.7784      340.00
46.9995      352.00
47.2205      342.00
47.4416      327.00
47.6626      318.00
47.8837      325.00
48.1048      367.00
48.3258      355.00
48.5468      392.00
48.7679      354.00
48.9890      338.00
49.2100      302.00
49.4310      347.00
49.6521      335.00
49.8732      292.00
50.0942      357.00
50.3152      331.00
50.5363      327.00
50.7574      415.00
50.9784      519.00
51.1994      441.00
51.4205      386.00
51.6416      359.00
51.8626      367.00
52.0836      371.00
52.3047      379.00
52.5258      370.00
52.7468      392.00
52.9678      340.00
53.1889      387.00
53.4100      424.00
53.6310      375.00
53.8520      368.00
54.0731      322.00
54.2942      352.00
54.5152      376.00
54.7362      351.00
54.9573      349.00
55.1784      361.00
55.3994      344.00
55.6204      397.00
55.8415      332.00
56.0626      355.00
56.2836      368.00
56.5046      362.00
56.7257      332.00
56.9468      364.00
57.1678      342.00
57.3888      322.00
57.6099      350.00
57.8310      333.00
58.0520      380.00
58.2730      362.00
58.4941      396.00
58.7152      378.00
58.9362      386.00
59.1572      344.00
59.3783      334.00
59.5994      338.00
59.8204      342.00
60.0414      354.00
60.2625      376.00
60.4836      339.00
60.7046      343.00
60.9256      324.00
61.1467      376.00
61.3678      375.00
61.5888      371.00
61.8098      341.00
62.0309      339.00
62.2520      371.00
62.4730      355.00
62.6940      388.00
62.9151      348.00
63.1362      384.00
63.3572      359.00
63.5782      359.00
63.7993      361.00
64.0203      349.00
64.2414      332.00
64.4625      337.00
64.6835      361.00
64.9046      367.00
65.1256      325.00
65.3466      326.00
65.5677      324.00
65.7887      306.00
66.0098      316.00
66.2309      316.00
66.4519      310.00
66.6730      352.00
66.8940      350.00
67.1150      370.00
67.3361      329.00
67.5571      342.00
67.7782      298.00
67.9993      305.00
68.2203      297.00
68.4413      315.00
68.6624      286.00
68.8834      300.00
69.1045      300.00
69.3255      285.00
69.5466      301.00
69.7677      303.00
69.9887      283.00
70.2097      331.00
70.4308      301.00
70.6518      273.00
70.8729      286.00
71.0939      286.00
71.3150      298.00
71.5361      264.00
71.7571      254.00
71.9781      283.00
72.1992      285.00
72.4202      263.00
72.6413      252.00
72.8623      264.00
73.0834      269.00
73.3045      308.00
73.5255      286.00
73.7465      251.00
73.9676      260.00
74.1886      273.00
74.4097      276.00
74.6307      254.00
74.8518      274.00
75.0729      261.00
75.2939      229.00
75.5149      301.00
75.7360      265.00
75.9570      258.00
76.1781      285.00
76.3992      272.00
76.6202      238.00
76.8413      281.00
77.0623      255.00
77.2833      253.00
77.5044      304.00
77.7254      284.00
77.9465      284.00
78.1676      256.00
78.3886      279.00
78.6097      264.00
78.8307      281.00
79.0517      271.00
79.2728      277.00
79.4938      321.00
79.7149      272.00
79.9360      233.00
80.1570      286.00
80.3781      273.00
80.5991      297.00
80.8201      274.00
81.0412      272.00
81.2622      264.00
81.4833      282.00
81.7044      258.00
81.9254      296.00
82.1465      255.00
82.3675      269.00
82.5885      269.00
82.8096      224.00
83.0306      275.00
83.2517      277.00
83.4728      291.00
83.6938      244.00
83.9149      259.00
84.1359      268.00
84.3569      273.00
84.5780      234.00
84.7990      254.00
85.0201      230.00
85.2412      264.00
85.4622      250.00
85.6833      249.00
85.9043      270.00
86.1253      256.00
86.3464      226.00
86.5674      242.00
86.7885      243.00
87.0096      238.00
87.2306      251.00
87.4517      233.00
87.6727      208.00
87.8937      223.00
88.1148      214.00
88.3358      238.00
88.5569      255.00
88.7780      226.00
88.9990      194.00
89.2201      229.00
89.4411      216.00
89.6621      224.00
89.8832      204.00
90.1042      215.00
90.3253      213.00
90.5464      230.00
90.7674      229.00
90.9885      213.00
91.2095      193.00
91.4305      216.00
91.6516      201.00
91.8726      213.00
92.0937      218.00
92.3148      215.00
92.5358      195.00
92.7569      202.00
92.9779      252.00
93.1989      214.00
93.4200      207.00
93.6410      218.00
93.8621      215.00
94.0832      191.00
94.3042      198.00
94.5252      208.00
94.7463      227.00
94.9673      227.00
95.1884      217.00
95.4094      229.00
95.6305      207.00
95.8516      190.00
96.0726      196.00
96.2936      210.00
96.5147      203.00
96.7357      191.00
96.9568      220.00
97.1778      213.00
97.3989      221.00
97.6200      224.00
97.8410      205.00
98.0620      206.00
98.2831      169.00
98.5041      168.00
98.7252      202.00
98.9462      192.00
99.1673      191.00
99.3884      216.00
99.6094      176.00
99.8304      197.00
